"simulator","regime_id","method","arm","fdr_05","tpr_05","fdr_10","tpr_10","pauc10","fpr05","ks_null","shadow","est_bias","est_rmse","ci_cover","runtime_s","n_pos","n_tested","n_rej_05","tp_05","fp_05","fdr_05_se","tpr_05_se","fdr_10_se","tpr_10_se","pauc10_se","fpr05_se","ks_null_se","shadow_se","est_bias_se","est_rmse_se","ci_cover_se","runtime_s_se","n_pos_se","n_tested_se","n_rej_05_se","tp_05_se","fp_05_se","n_cells"
"implant","B_conf04","adapt","single",0.0365498472116119,0.102591602435009,0.0913409599590474,0.134906835703447,0.35023047170309,0.0456236680681727,0.0765061623952479,NA,0.00313010396072674,1.33593534861571,NA,0.683449999999991,47.59,474.63,4.75,4.4,0.35,0.00964625630538262,0.00861345336513807,0.0156194001399748,0.00956313566797237,0.0125780630955617,0.00236802666120636,0.00395847737540763,NA,0.0332432009850406,0.0276900260103047,NA,0.0521849844400671,4.42285375674296,44.7336983569084,0.499570522619887,0.434381017871256,0.114039688288992,100
"implant","B_conf04","aldex2","single",0,0.0290372145151773,0,0.0400260485639025,0.289591447688111,0.00199742826936232,0.317790521373639,NA,NA,NA,NA,130.85715,47.59,474.63,1.03,1.03,0,0,0.0041828897528562,0,0.00531226964268417,0.0106573270686835,0.000401882610469032,0.00394384676794417,NA,NA,NA,NA,13.1009858610638,4.42285375674296,44.7336983569084,0.129064231131541,0.129064231131541,0,100
"implant","B_conf04","ancombc2","single",0.0123076923076923,0.0240409833777025,0.0123076923076923,0.0240409833777025,0.0808678064505229,0.512950671677723,0.495148147193552,NA,0.0134709591241,0.935728978596045,0.453333664838397,166.21912,47.59,474.63,1.09,1.04,0.05,0.00737252960765376,0.00432769729789399,0.00737252960765376,0.00432769729789399,0.00476085771382499,0.00434475485794107,0.00412504545072507,NA,0.0167582274876601,0.0123857523161029,0.00416544779488455,16.5176613956843,4.42285375674296,44.7336983569084,0.179277449893744,0.160126212846005,0.0329523684408054,100
"implant","B_conf04","corncob","single",0.571502562790543,0.0811656684787701,0.642479389802824,0.120090328458341,0.149927248242621,0.123946884569827,0.122476654203213,NA,NA,NA,NA,20.24742,47.49,473.92,10.15,3.01,7.14,0.0329496948634614,0.00768245488908242,0.0269756278493384,0.0102315157651084,0.00782108809820294,0.0044535308919943,0.00590976971457424,NA,NA,NA,NA,1.99718022965714,4.4061594857814,44.66102108148,1.1513167691953,0.303346653054211,0.906544109363809,100
"implant","B_conf04","fastancom","single",0.00348484848484849,0.0510564051047562,0.0144318181818182,0.0672656111240107,0.302916000260076,0.0289514917146376,0.135009223860921,NA,-0.00931789301329912,0.455549448898972,NA,0.0509499999999866,47.59,474.63,2.52,2.49,0.03,0.00245404658853664,0.00483822062296847,0.00722845745104637,0.00652821443615078,0.00971774382493206,0.00485786084290572,0.00986450544568714,NA,0.0188683211868391,0.00946594316722114,NA,0.00336420176793012,4.42285375674296,44.7336983569084,0.285147489747132,0.278703709296732,0.0222701503353614,100
"implant","B_conf04","ldm","single",0.0219761904761905,0.0507842419046593,0.0597699522699523,0.0719360732775178,0.279025235420531,0.0438253212800224,0.0817124869935098,NA,NA,NA,NA,23.9566,47.59,474.63,2.37,2.19,0.18,0.00748605175869284,0.00696874064176272,0.0146248721503224,0.00896219936407682,0.0110544979259153,0.00230619328857605,0.00477732453026181,NA,NA,NA,NA,2.97439378928503,4.42285375674296,44.7336983569084,0.355236441392109,0.309673989540581,0.0808790092756714,100
"implant","B_conf04","limma_logtss","single",0.023294878650761,0.0787186132892053,0.0465833990770414,0.102437338455967,0.313487362322863,0.0477024296759958,0.118191145877779,NA,0.0255902308638114,0.455962582320799,0.921748187056577,0.03826,47.59,474.63,3.49,3.23,0.26,0.00809963145503601,0.00806510603786118,0.0126563576457941,0.00925816236338657,0.0121268704975115,0.00401592840567369,0.00644546937476814,NA,0.0175775983874978,0.00667056573177008,0.0038631670244237,0.000517300686255103,4.42285375674296,44.7336983569084,0.443925328146184,0.37141688848315,0.107890704142683,100
"implant","B_conf04","linda","single",0.0364659692159692,0.0991393974937792,0.07667313363455,0.118703304116537,0.341944556072816,0.0484127958782783,0.070959383105449,NA,-0.00717450006671792,0.41472787548338,0.909856099733064,0.593469999999999,47.59,474.63,4.4,4.15,0.25,0.0129634543287717,0.00848455723324887,0.0153449333667611,0.00939208919134536,0.011027207659646,0.00242763079085531,0.00336859062055716,NA,0.00673069129221321,0.00549986838404672,0.00260621306753128,0.0812789876246802,4.42285375674296,44.7336983569084,0.479267117270703,0.425541841169419,0.0914253020699732,100
"implant","B_conf04","lm_logtss","single",0.0227424242424242,0.0834456332078882,0.0554270451770452,0.107460655334545,0.312124668109066,0.0478520891431831,0.117865126970551,NA,0.0255902308638114,0.455962582320799,0.921666265409606,0.0453200000000001,47.59,474.63,3.64,3.42,0.22,0.00785337058649519,0.00806625018622385,0.013498072394895,0.00962958150361865,0.0122347414538519,0.00402123570565027,0.00641735942785044,NA,0.0175775983874978,0.00667056573177008,0.00385545211200998,0.000295720315586377,4.42285375674296,44.7336983569084,0.42462580080239,0.376635826036963,0.0798736375771004,100
"implant","B_conf04","locom","single",0.029,0.00680940076341281,0.04,0.0158839590090851,0.203810538357065,0.0402802240963592,0.089939478201066,NA,-0.00671207728771194,1.07914151685715,NA,372.34644,47.59,474.63,0.27,0.19,0.08,0.0135806606405706,0.00217751027153166,0.015144274364119,0.0037355456213594,0.00981721864364372,0.00311012372306235,0.00440120209977581,NA,0.00954971007131753,0.0201208206638367,NA,38.7540823098425,4.42285375674296,44.7336983569084,0.0789514618821801,0.0563090318750649,0.0393892771133865,100
