"simulator","regime_id","method","arm","fdr_05","tpr_05","fdr_10","tpr_10","pauc10","fpr05","ks_null","shadow","est_bias","est_rmse","ci_cover","runtime_s","n_pos","n_tested","n_rej_05","tp_05","fp_05","fdr_05_se","tpr_05_se","fdr_10_se","tpr_10_se","pauc10_se","fpr05_se","ks_null_se","shadow_se","est_bias_se","est_rmse_se","ci_cover_se","runtime_s_se","n_pos_se","n_tested_se","n_rej_05_se","tp_05_se","fp_05_se","n_cells"
"msq","R08","locom2","single",0.0322867508486115,0.0934169591243086,0.0631634725354741,0.137206921144237,0.338160099105872,0.0414943614219477,0.0942393379353877,NA,NA,NA,NA,25.29737,68.82,274.56,8.87,8.48,0.39,0.0100594637230698,0.00792719662838208,0.0110691887940695,0.0105006835910721,0.0127438031940078,0.00229933664775257,0.00464427965080483,NA,NA,NA,NA,0.857756477962049,3.41382749737273,13.4685066249778,0.943628821907933,0.897750274606227,0.0993870101058371,100
"msq","R08","logistic_presence","single",0.0551578947368421,0.00719660459562893,0.1018,0.0152123792351411,0.150122332202365,0.0557026651219271,0.121255759280062,NA,NA,NA,NA,0.33256,68.28,272.71,0.71,0.57,0.14,0.0209267207672795,0.0019305045226728,0.0246710533909859,0.00284759132289771,0.00587583475146878,0.00310656135251497,0.00336007029287682,NA,NA,NA,NA,0.0181526819678597,3.43332097673563,13.5220754413819,0.214285281384844,0.161592454069245,0.0666969628130461,100
"msq","R08","maaslin3","abundance",0.0175,0.0329567075474302,0.0146590909090909,0.0447287176515165,0.258702327270588,0.0499661979636481,0.0736052769725915,NA,NA,NA,NA,9.14307,68.82,274.55,2.57,2.52,0.05,0.0107449124024571,0.00321349559744336,0.00525351158668461,0.00406090134525269,0.00980541454439328,0.00206049903869612,0.00306365081145442,NA,NA,NA,NA,0.486398773351847,3.41382749737273,13.4692794870026,0.281860700604846,0.277244741094663,0.021904291355759,100
"msq","R08","maaslin3","combined",0.0224358974358974,0.0415129261034143,0.024924676630559,0.0623135171531411,0.278274765784909,0.053909245714939,0.0998273842020774,NA,NA,NA,NA,9.14307,68.82,274.56,3.35,3.27,0.08,0.0110827779630943,0.00386891934260894,0.00741990259894048,0.0054014704062841,0.0107698031734037,0.00254686330218025,0.00407541219733584,NA,NA,NA,NA,0.486398773351847,3.41382749737273,13.4685066249778,0.360520106893842,0.355293306063221,0.0272659924344291,100
"msq","R08","maaslin3","presence",0.13,NA,0.28,NA,NA,0.0669535132994946,0.0889221862986044,0.137337738468342,NA,NA,NA,9.14307,0,273.39,0.14,NA,0.14,0.0337997668989631,NA,0.0451260859854213,NA,NA,0.00294382537784699,0.00365207563420069,0.00616410127345107,NA,NA,NA,0.486398773351847,0,13.5199433311226,0.0376587548676509,NA,0.0376587548676509,100
"msq","R08","pursue","abundance",0.108824124261195,0.0682485054578505,0.133782167102566,0.108043639710781,0.250575461727494,0.0693091760466247,0.0809691193641624,NA,NA,NA,NA,12.69221,68.82,274.55,5.8,5.11,0.69,0.0226154598913403,0.0054650239812621,0.0205461468019475,0.00751819508297828,0.0104673698375096,0.00421143490126358,0.00467469963702197,NA,NA,NA,NA,0.681566135921785,3.41382749737273,13.4692794870026,0.549195922796375,0.488017014109761,0.175058431803368,100
"msq","R08","pursue","combined",0.0743997560746787,0.0477472723348396,0.124267394441307,0.071515112405171,0.225748466847304,0.049882986495949,0.12932672840413,NA,NA,NA,NA,12.69221,68.82,274.56,4.01,3.59,0.42,0.0176185312654794,0.00439315442419065,0.0224920145812408,0.00569512268876161,0.00965875734607484,0.00330075108825422,0.00402466158903899,NA,NA,NA,NA,0.681566135921785,3.41382749737273,13.4685066249778,0.418147670981765,0.382468061649359,0.100684525808953,100
"msq","R08","pursue","presence",0.04,NA,0.06,NA,NA,0.029095690202044,0.228027646152561,0.0300735185849207,NA,NA,NA,12.69221,0,272.71,0.04,NA,0.04,0.0196946385566932,NA,0.0238683256575942,NA,NA,0.00172144746868064,0.00590361517856595,0.00294015987368174,NA,NA,NA,0.681566135921785,0,13.5220754413819,0.0196946385566932,NA,0.0196946385566932,100
"msq","R08","wilcoxon_tss","single",0.0509413127721951,0.0580339713541164,0.102759191740972,0.0897661583429759,0.247839117681439,0.0593382119714842,0.090923119013348,NA,NA,NA,NA,0.176819999999999,68.82,274.56,5.03,4.51,0.52,0.0119080047218778,0.00516062070310031,0.0170523119239594,0.00668115367577754,0.0101882339384549,0.00419146574639976,0.0048464560256584,NA,NA,NA,NA,0.00723031468921295,3.41382749737273,13.4685066249778,0.5257904102925,0.443925328146184,0.140331497864625,100
"msq","R08","zicoseq","single",0.0486299702808003,0.114271139918773,0.0720720410796689,0.166350604929805,0.336691701674343,0.0534082242621719,0.0808629278065761,NA,NA,NA,NA,80.47221,68.82,274.56,10.49,9.72,0.77,0.0129670970445872,0.00885307365650534,0.0108097841843726,0.0106316003056425,0.0115718468330673,0.00310701929401442,0.00412318191000872,NA,NA,NA,NA,3.91668070471488,3.41382749737273,13.4685066249778,1.05710630372434,0.959174729450355,0.210269187740694,100
