"regime_id","method","arm","fdr_05","tpr_05","fdr_10","tpr_10","pauc10","fpr05","ks_null","shadow","est_bias","est_rmse","ci_cover","runtime_s","n_pos","n_tested","n_rej_05","tp_05","fp_05","fdr_05_se","tpr_05_se","fdr_10_se","tpr_10_se","pauc10_se","fpr05_se","ks_null_se","shadow_se","est_bias_se","est_rmse_se","ci_cover_se","runtime_s_se","n_pos_se","n_tested_se","n_rej_05_se","tp_05_se","fp_05_se","n_cells"
"depth_quintile","aldex2","single",0,NA,0.004,NA,NA,0.00564235975481611,0.278529634887846,NA,NA,NA,NA,47.511494,0,789.262,0,NA,0,0,NA,0.00282559160811886,NA,NA,0.000385152838921633,0.00293392193324264,NA,NA,NA,NA,2.71695927264992,0,42.3425733481976,0,NA,0,500
"depth_quintile","ancombc2","single",0.004,NA,0.004,NA,NA,0.411451256769079,0.408101190921532,NA,NA,NA,NA,124.015938,0,789.262,0.004,NA,0.004,0.00282559160811886,NA,0.00282559160811886,NA,NA,0.00431485606483435,0.00311892073683563,NA,NA,NA,NA,6.2648208117592,0,42.3425733481976,0.00282559160811886,NA,0.00282559160811886,500
"depth_quintile","corncob","single",0.914,NA,0.958,NA,NA,0.140512396483094,0.132671628930283,NA,NA,NA,NA,48.284102,0,780.932,17.468,NA,17.468,0.012550818542716,NA,0.00897960280486092,NA,NA,0.00226833199110348,0.00273675820865663,NA,NA,NA,NA,2.45713374643688,0,42.3775524618555,0.938635192206267,NA,0.938635192206267,500
"depth_quintile","fastancom","single",0.004,NA,0.016,NA,NA,0.027811455783412,0.119599623259662,NA,NA,NA,NA,0.167490000000002,0,789.262,0.088,NA,0.088,0.00282559160811886,NA,0.00561703678147195,NA,NA,0.00143776309115386,0.0034230426001582,NA,NA,NA,NA,0.0155575645726075,0,42.3425733481976,0.0840871768262749,NA,0.0840871768262749,500
"depth_quintile","ldm","single",0.04,NA,0.084,NA,NA,0.0481948046748314,0.0737493718040328,NA,NA,NA,NA,16.741184,0,789.262,0.054,NA,0.054,0.00877233764829143,NA,0.0124175840156437,NA,NA,0.00120430158957983,0.00210120266167495,NA,NA,NA,NA,0.807684837652804,0,42.3425733481976,0.0129035267273722,NA,0.0129035267273722,500
"depth_quintile","limma_logtss","single",0.036,NA,0.066,NA,NA,0.0484339304787005,0.118254618808205,NA,NA,NA,NA,0.04555,0,789.262,1.016,NA,1.016,0.00833949004366434,NA,0.0111146331536529,NA,NA,0.00247831316178484,0.00342129747867563,NA,NA,NA,NA,0.000665682556879077,0,42.3425733481976,0.938253765383605,NA,0.938253765383605,500
"depth_quintile","linda","single",0.056,NA,0.104,NA,NA,0.0517468322062194,0.0744734616668146,NA,NA,NA,NA,0.874152,0,789.262,0.174,NA,0.174,0.0102927100298959,NA,0.0136653387431828,NA,NA,0.00142856829863218,0.00217597742193964,NA,NA,NA,NA,0.0657492205413538,0,42.3425733481976,0.071003739775622,NA,0.071003739775622,500
"depth_quintile","lm_logtss","single",0.044,NA,0.084,NA,NA,0.0486559141680174,0.117629380852318,NA,NA,NA,NA,0.039966,0,789.262,1.034,NA,1.034,0.00918131761711644,NA,0.0124175840156437,NA,NA,0.0024684069483174,0.00342370039308209,NA,NA,NA,NA,0.000383321743602207,0,42.3425733481976,0.948168621855281,NA,0.948168621855281,500
"depth_quintile","locom","single",0.108,NA,0.136,NA,NA,0.0502382815833206,0.0763040287703491,NA,NA,NA,NA,814.89292,0,455.74,0.504,NA,0.504,0.0138945354809891,NA,0.0153453236497583,NA,NA,0.00128068143697281,0.00207887950822667,NA,NA,NA,NA,48.1448367803217,0,20.2825194191446,0.208333323179692,NA,0.208333323179692,500
"depth_quintile","locom2","single",0.104,NA,0.146,NA,NA,0.0430480149193809,0.0760337642367241,NA,NA,NA,NA,112.491188,0,720.362,0.148,NA,0.148,0.0136653387431828,NA,0.0158072051758349,NA,NA,0.00110991697469518,0.00200546190101251,NA,NA,NA,NA,6.04546768509437,0,43.6600746925187,0.023776514574062,NA,0.023776514574062,500
