"n","c_depth","disp","rep","method","n_taxa","n_fail","fdr","tpr","rej_null","rej_prev_only","rej_abund_only","rej_both"
100,4,"poisson",2,"lm_pseudo",299,0,0.834170854271357,0.785714285714286,0.677824267782427,0.666666666666667,0.666666666666667,0.875
100,4,"poisson",2,"lm_pseudo_depth",299,0,0.5,0.0476190476190476,0.0376569037656904,0.5,0.277777777777778,0.333333333333333
100,4,"poisson",2,"abund_lm_depth",295,4,0,0.025,0.0675105485232067,0.111111111111111,0.388888888888889,0.5
100,4,"poisson",2,"zip",297,2,0.181818181818182,0.219512195121951,0.105042016806723,0.666666666666667,0.111111111111111,0.434782608695652
100,4,"poisson",2,"lm_pseudo_mc",299,0,0.676056338028169,0.547619047619048,0.263598326359833,0.777777777777778,0.666666666666667,0.625
20,1,"nb",2,"naive",250,0,0,0,0.0252525252525253,0.125,0.0555555555555556,0.1
20,1,"nb",2,"depthcov",250,0,1,0,0.0252525252525253,0.166666666666667,0,0.1
20,1,"nb",2,"er_lm",250,0,0,0,0.0252525252525253,0.0416666666666667,0,0.3
20,1,"nb",2,"abund_lm",182,68,0,0,0.034965034965035,0,0.2,0
20,1,"nb",2,"occ_depth",250,0,0,0,0.0707070707070707,0.25,0.111111111111111,0.2
20,1,"nb",2,"occ_full",250,0,0,0,0.095959595959596,0.208333333333333,0.111111111111111,0.2
20,1,"nb",2,"occ_cal",250,0,0,0,0.0757575757575758,0.166666666666667,0.166666666666667,0.2
20,1,"nb",2,"abund_trunc",182,68,0,0,0.0769230769230769,0,0.4,0.285714285714286
20,1,"nb",2,"occ_trunc",250,0,0,0,0.0909090909090909,0.208333333333333,0.111111111111111,0.2
20,1,"nb",2,"abund_ztnb",182,68,0,0,0.0979020979020979,0,0.466666666666667,0.142857142857143
20,1,"nb",2,"occ_ztnb",182,68,0,0,0.0769230769230769,0.117647058823529,0.0666666666666667,0.285714285714286
20,1,"nb",2,"lm_pseudo",250,0,0,0,0.0353535353535354,0.0833333333333333,0,0.2
20,1,"nb",2,"lm_pseudo_depth",250,0,0,0,0.0252525252525253,0.0833333333333333,0,0.2
20,1,"nb",2,"abund_lm_depth",182,68,0,0,0.048951048951049,0,0.0666666666666667,0.142857142857143
20,1,"nb",2,"zip",241,9,0,0,0.0157894736842105,0.0416666666666667,0.0588235294117647,0.1
20,1,"nb",2,"lm_pseudo_mc",250,0,0,0,0.0303030303030303,0.0833333333333333,0,0.2
50,1,"nb",2,"naive",288,0,0,0,0.0263157894736842,0.222222222222222,0.0769230769230769,0.3125
50,1,"nb",2,"depthcov",288,0,0,0,0.0307017543859649,0.222222222222222,0.0769230769230769,0.3125
50,1,"nb",2,"er_lm",288,0,0,0.0882352941176471,0.0614035087719298,0.166666666666667,0.307692307692308,0.3125
50,1,"nb",2,"abund_lm",257,31,0,0.0256410256410256,0.0246305418719212,0.133333333333333,0.24,0.357142857142857
50,1,"nb",2,"occ_depth",288,0,0,0.147058823529412,0.0745614035087719,0.277777777777778,0.0769230769230769,0.4375
50,1,"nb",2,"occ_full",288,0,0,0.117647058823529,0.0570175438596491,0.277777777777778,0.0769230769230769,0.4375
50,1,"nb",2,"occ_cal",288,0,0,0.0882352941176471,0.0657894736842105,0.277777777777778,0.0384615384615385,0.3125
50,1,"nb",2,"abund_trunc",257,31,0,0.0256410256410256,0.0295566502463054,0.133333333333333,0.24,0.5
50,1,"nb",2,"occ_trunc",288,0,0,0.0882352941176471,0.0657894736842105,0.277777777777778,0.0769230769230769,0.375
50,1,"nb",2,"abund_ztnb",257,31,0.25,0.153846153846154,0.0738916256157636,0.2,0.36,0.285714285714286
50,1,"nb",2,"occ_ztnb",257,31,0,0.0344827586206897,0.0492610837438424,0.333333333333333,0.04,0.214285714285714
50,1,"nb",2,"lm_pseudo",288,0,0,0,0.0526315789473684,0.166666666666667,0.269230769230769,0.3125
50,1,"nb",2,"lm_pseudo_depth",288,0,0,0.0476190476190476,0.0701754385964912,0.166666666666667,0.269230769230769,0.375
50,1,"nb",2,"abund_lm_depth",257,31,0,0.0256410256410256,0.0443349753694581,0.133333333333333,0.24,0.214285714285714
50,1,"nb",2,"zip",284,4,0,0,0.0265486725663717,0.235294117647059,0.0384615384615385,0.0666666666666667
50,1,"nb",2,"lm_pseudo_mc",288,0,0,0,0.0570175438596491,0.111111111111111,0.269230769230769,0.3125
100,1,"nb",2,"naive",298,0,0,0.114285714285714,0.0443548387096774,0.45,0.133333333333333,0.466666666666667
100,1,"nb",2,"depthcov",298,0,0,0.114285714285714,0.0403225806451613,0.45,0.133333333333333,0.466666666666667
100,1,"nb",2,"er_lm",298,0,0.222222222222222,0.2,0.0443548387096774,0.45,0.266666666666667,0.6
100,1,"nb",2,"abund_lm",292,6,0,0.185185185185185,0.0528455284552846,0,0.666666666666667,0.333333333333333
100,1,"nb",2,"occ_depth",298,0,0,0.142857142857143,0.0443548387096774,0.45,0.2,0.533333333333333
100,1,"nb",2,"occ_full",298,0,0.25,0.171428571428571,0.0604838709677419,0.5,0.0666666666666667,0.533333333333333
100,1,"nb",2,"occ_cal",298,0,0.25,0.0857142857142857,0.0645161290322581,0.55,0.133333333333333,0.533333333333333
100,1,"nb",2,"abund_trunc",292,6,0,0.185185185185185,0.0691056910569106,0,0.733333333333333,0.25
100,1,"nb",2,"occ_trunc",298,0,0.333333333333333,0.114285714285714,0.0725806451612903,0.5,0.0666666666666667,0.533333333333333
100,1,"nb",2,"abund_ztnb",292,6,0.25,0.222222222222222,0.121951219512195,0.0526315789473684,0.6,0.583333333333333
100,1,"nb",2,"occ_ztnb",292,6,0.714285714285714,0.0645161290322581,0.0975609756097561,0.368421052631579,0.133333333333333,0.416666666666667
100,1,"nb",2,"lm_pseudo",298,0,0.25,0.2,0.032258064516129,0.25,0.333333333333333,0.466666666666667
100,1,"nb",2,"lm_pseudo_depth",298,0,0.3,0.233333333333333,0.0443548387096774,0.35,0.333333333333333,0.6
100,1,"nb",2,"abund_lm_depth",292,6,0.166666666666667,0.185185185185185,0.0691056910569106,0,0.6,0.25
100,1,"nb",2,"zip",296,2,0,0.0909090909090909,0.0403225806451613,0.315789473684211,0.133333333333333,0.428571428571429
100,1,"nb",2,"lm_pseudo_mc",298,0,0.142857142857143,0.2,0.0282258064516129,0.3,0.333333333333333,0.6
20,2,"nb",2,"naive",257,0,0,0,0.00980392156862745,0.0526315789473684,0,0
20,2,"nb",2,"depthcov",257,0,0,0,0.0147058823529412,0.0526315789473684,0,0.0555555555555556
20,2,"nb",2,"er_lm",257,0,0,0,0.0343137254901961,0.210526315789474,0,0.222222222222222
20,2,"nb",2,"abund_lm",197,60,0,0,0.0387096774193548,0.0833333333333333,0.0625,0.214285714285714
20,2,"nb",2,"occ_depth",257,0,0.5,0.027027027027027,0.0637254901960784,0.263157894736842,0,0.222222222222222
20,2,"nb",2,"occ_full",257,0,0.5,0.027027027027027,0.0784313725490196,0.263157894736842,0,0.277777777777778
20,2,"nb",2,"occ_cal",257,0,1,0,0.053921568627451,0.263157894736842,0,0.222222222222222
20,2,"nb",2,"abund_trunc",197,60,0,0,0.0645161290322581,0.0833333333333333,0.0625,0.214285714285714
20,2,"nb",2,"occ_trunc",257,0,0.5,0.027027027027027,0.0784313725490196,0.263157894736842,0,0.277777777777778
20,2,"nb",2,"abund_ztnb",197,60,0,0,0.0967741935483871,0.0833333333333333,0.1875,0.214285714285714
20,2,"nb",2,"occ_ztnb",197,60,0,0,0.0516129032258065,0.166666666666667,0,0.285714285714286
20,2,"nb",2,"lm_pseudo",257,0,1,0,0.0833333333333333,0.368421052631579,0.0625,0.277777777777778
20,2,"nb",2,"lm_pseudo_depth",257,0,0,0,0.0392156862745098,0.157894736842105,0.0625,0.111111111111111
20,2,"nb",2,"abund_lm_depth",197,60,0,0,0.0258064516129032,0,0.0625,0.142857142857143
20,2,"nb",2,"zip",245,12,0,0,0.00510204081632653,0.0625,0,0
20,2,"nb",2,"lm_pseudo_mc",257,0,0,0,0.0245098039215686,0.263157894736842,0.0625,0.222222222222222
50,2,"nb",2,"naive",295,0,0,0.1875,0.0933333333333333,0.428571428571429,0.0454545454545455,0.666666666666667
50,2,"nb",2,"depthcov",295,0,0,0,0.0222222222222222,0.238095238095238,0,0.407407407407407
50,2,"nb",2,"er_lm",295,0,0.166666666666667,0.208333333333333,0.0311111111111111,0.428571428571429,0.136363636363636,0.666666666666667
50,2,"nb",2,"abund_lm",284,11,0.5,0.0425531914893617,0.110091743119266,0.105263157894737,0.318181818181818,0.36
50,2,"nb",2,"occ_depth",295,0,0.133333333333333,0.270833333333333,0.0311111111111111,0.571428571428571,0.0454545454545455,0.666666666666667
50,2,"nb",2,"occ_full",295,0,0.181818181818182,0.1875,0.08,0.571428571428571,0,0.703703703703704
50,2,"nb",2,"occ_cal",295,0,0.25,0.0625,0.0577777777777778,0.476190476190476,0,0.518518518518518
50,2,"nb",2,"abund_trunc",284,11,0.333333333333333,0.0425531914893617,0.0963302752293578,0.105263157894737,0.363636363636364,0.4
50,2,"nb",2,"occ_trunc",295,0,0.2,0.166666666666667,0.0533333333333333,0.523809523809524,0.0454545454545455,0.62962962962963
50,2,"nb",2,"abund_ztnb",284,11,0.25,0.0638297872340425,0.110091743119266,0.157894736842105,0.318181818181818,0.48
50,2,"nb",2,"occ_ztnb",284,11,0.333333333333333,0.0909090909090909,0.0458715596330275,0.421052631578947,0.0909090909090909,0.36
50,2,"nb",2,"lm_pseudo",295,0,0.694444444444444,0.448979591836735,0.342222222222222,0.380952380952381,0.545454545454545,0.740740740740741
50,2,"nb",2,"lm_pseudo_depth",295,0,0,0.0612244897959184,0.0488888888888889,0.333333333333333,0.0454545454545455,0.518518518518518
50,2,"nb",2,"abund_lm_depth",284,11,0,0,0.0688073394495413,0.105263157894737,0.136363636363636,0.2
50,2,"nb",2,"zip",291,4,0,0,0.0493273542600897,0.4,0.0454545454545455,0.461538461538462
50,2,"nb",2,"lm_pseudo_mc",295,0,0.3,0.285714285714286,0.0533333333333333,0.666666666666667,0.136363636363636,0.703703703703704
100,2,"nb",2,"naive",297,0,0.111111111111111,0.444444444444444,0.146443514644351,0.611111111111111,0.136363636363636,0.666666666666667
100,2,"nb",2,"depthcov",297,0,0,0.166666666666667,0.0251046025104603,0.555555555555556,0.0454545454545455,0.555555555555556
100,2,"nb",2,"er_lm",297,0,0.125,0.388888888888889,0.0418410041841004,0.5,0.181818181818182,0.555555555555556
100,2,"nb",2,"abund_lm",294,3,0.411764705882353,0.256410256410256,0.168776371308017,0.0555555555555556,0.454545454545455,0.529411764705882
100,2,"nb",2,"occ_depth",297,0,0,0.5,0.0460251046025105,0.611111111111111,0.0909090909090909,0.666666666666667
100,2,"nb",2,"occ_full",297,0,0,0.472222222222222,0.0753138075313808,0.611111111111111,0.0454545454545455,0.666666666666667
100,2,"nb",2,"occ_cal",297,0,0,0.333333333333333,0.0627615062761506,0.611111111111111,0.0454545454545455,0.611111111111111
100,2,"nb",2,"abund_trunc",294,3,0.25,0.307692307692308,0.122362869198312,0.111111111111111,0.5,0.529411764705882
100,2,"nb",2,"occ_trunc",297,0,0,0.472222222222222,0.0711297071129707,0.611111111111111,0.0454545454545455,0.722222222222222
100,2,"nb",2,"abund_ztnb",294,3,0.285714285714286,0.384615384615385,0.0928270042194093,0.111111111111111,0.545454545454545,0.588235294117647
100,2,"nb",2,"occ_ztnb",294,3,0.142857142857143,0.342857142857143,0.0717299578059072,0.611111111111111,0.0454545454545455,0.647058823529412
100,2,"nb",2,"lm_pseudo",297,0,0.81203007518797,0.625,0.439330543933054,0.666666666666667,0.590909090909091,0.833333333333333
100,2,"nb",2,"lm_pseudo_depth",297,0,0.272727272727273,0.2,0.0669456066945607,0.611111111111111,0.227272727272727,0.5
100,2,"nb",2,"abund_lm_depth",294,3,0,0.128205128205128,0.0717299578059072,0.166666666666667,0.318181818181818,0.352941176470588
100,2,"nb",2,"zip",297,0,0,0.361111111111111,0.096234309623431,0.611111111111111,0.0909090909090909,0.5
100,2,"nb",2,"lm_pseudo_mc",297,0,0.555555555555556,0.2,0.104602510460251,0.611111111111111,0.227272727272727,0.666666666666667
20,4,"nb",2,"naive",269,0,0,0,0.0576923076923077,0.0909090909090909,0.0555555555555556,0.0476190476190476
20,4,"nb",2,"depthcov",269,0,0,0,0.0240384615384615,0,0.0555555555555556,0.0952380952380952
20,4,"nb",2,"er_lm",269,0,0,0.0232558139534884,0.0528846153846154,0.136363636363636,0.0555555555555556,0.142857142857143
20,4,"nb",2,"abund_lm",229,40,0,0,0.138121546961326,0.0526315789473684,0.153846153846154,0.25
20,4,"nb",2,"occ_depth",269,0,0,0.0232558139534884,0.0528846153846154,0.0909090909090909,0.0555555555555556,0.238095238095238
20,4,"nb",2,"occ_full",269,0,0,0.0232558139534884,0.0721153846153846,0.0909090909090909,0.0555555555555556,0.19047619047619
20,4,"nb",2,"occ_cal",269,0,0,0,0.0721153846153846,0.0909090909090909,0.0555555555555556,0.0952380952380952
20,4,"nb",2,"abund_trunc",229,40,0,0,0.154696132596685,0.0526315789473684,0.307692307692308,0.4375
20,4,"nb",2,"occ_trunc",269,0,0,0.0232558139534884,0.0625,0.0909090909090909,0,0.19047619047619
20,4,"nb",2,"abund_ztnb",228,41,0,0,0.166666666666667,0.105263157894737,0.307692307692308,0.1875
20,4,"nb",2,"occ_ztnb",229,40,0,0.0285714285714286,0.0552486187845304,0.105263157894737,0,0.25
20,4,"nb",2,"lm_pseudo",269,0,0.761904761904762,0.256410256410256,0.288461538461538,0.181818181818182,0.222222222222222,0.523809523809524
20,4,"nb",2,"lm_pseudo_depth",269,0,0,0,0.0625,0.136363636363636,0.111111111111111,0.19047619047619
20,4,"nb",2,"abund_lm_depth",229,40,0,0,0.0441988950276243,0,0.230769230769231,0.0625
20,4,"nb",2,"zip",262,7,0,0,0.0196078431372549,0.0476190476190476,0,0.0526315789473684
20,4,"nb",2,"lm_pseudo_mc",269,0,0.25,0.0769230769230769,0.0865384615384615,0.0909090909090909,0.277777777777778,0.19047619047619
50,4,"nb",2,"naive",294,0,0.333333333333333,0.0526315789473684,0.153846153846154,0.388888888888889,0.0909090909090909,0.4
50,4,"nb",2,"depthcov",294,0,0,0,0.047008547008547,0.277777777777778,0.0454545454545455,0.1
50,4,"nb",2,"er_lm",294,0,0.2,0.105263157894737,0.0641025641025641,0.388888888888889,0.318181818181818,0.55
50,4,"nb",2,"abund_lm",282,12,0.5625,0.175,0.167400881057269,0.133333333333333,0.571428571428571,0.421052631578947
50,4,"nb",2,"occ_depth",294,0,0,0.184210526315789,0.0769230769230769,0.388888888888889,0.136363636363636,0.55
50,4,"nb",2,"occ_full",294,0,0.25,0.157894736842105,0.141025641025641,0.5,0,0.45
50,4,"nb",2,"occ_cal",294,0,0,0.0263157894736842,0.11965811965812,0.333333333333333,0,0.25
50,4,"nb",2,"abund_trunc",282,12,0.692307692307692,0.1,0.101321585903084,0.2,0.428571428571429,0.368421052631579
50,4,"nb",2,"occ_trunc",294,0,0.285714285714286,0.131578947368421,0.123931623931624,0.5,0,0.4
50,4,"nb",2,"abund_ztnb",282,12,0,0.075,0.118942731277533,0.2,0.19047619047619,0.368421052631579
50,4,"nb",2,"occ_ztnb",282,12,0,0.0294117647058824,0.0837004405286344,0.333333333333333,0,0.263157894736842
50,4,"nb",2,"lm_pseudo",294,0,0.811594202898551,0.619047619047619,0.521367521367521,0.722222222222222,0.590909090909091,0.8
50,4,"nb",2,"lm_pseudo_depth",294,0,0.25,0.0714285714285714,0.0683760683760684,0.277777777777778,0.181818181818182,0.45
50,4,"nb",2,"abund_lm_depth",282,12,0,0.05,0.066079295154185,0.2,0.0952380952380952,0.368421052631579
50,4,"nb",2,"zip",287,7,0,0.0285714285714286,0.0782608695652174,0.4375,0.0454545454545455,0.315789473684211
50,4,"nb",2,"lm_pseudo_mc",294,0,0.388888888888889,0.261904761904762,0.0897435897435897,0.333333333333333,0.363636363636364,0.55
100,4,"nb",2,"naive",299,0,0.564102564102564,0.425,0.22707423580786,0.727272727272727,0.1,0.611111111111111
100,4,"nb",2,"depthcov",299,0,0,0,0.0393013100436681,0.272727272727273,0.1,0.277777777777778
100,4,"nb",2,"er_lm",299,0,0.1,0.225,0.0567685589519651,0.318181818181818,0.133333333333333,0.555555555555556
100,4,"nb",2,"abund_lm",293,6,0.5,0.553191489361702,0.244444444444444,0.285714285714286,0.724137931034483,0.777777777777778
100,4,"nb",2,"occ_depth",299,0,0.142857142857143,0.15,0.0786026200873362,0.454545454545455,0.1,0.555555555555556
100,4,"nb",2,"occ_full",299,0,0.538461538461538,0.15,0.139737991266376,0.545454545454545,0.0666666666666667,0.555555555555556
100,4,"nb",2,"occ_cal",299,0,0.6,0.05,0.104803493449782,0.363636363636364,0.0333333333333333,0.388888888888889
100,4,"nb",2,"abund_trunc",293,6,0.303030303030303,0.48936170212766,0.106666666666667,0.238095238095238,0.620689655172414,0.722222222222222
100,4,"nb",2,"occ_trunc",299,0,0.444444444444444,0.125,0.126637554585153,0.409090909090909,0.133333333333333,0.444444444444444
100,4,"nb",2,"abund_ztnb",293,6,0.25,0.382978723404255,0.115555555555556,0.0476190476190476,0.655172413793103,0.5
100,4,"nb",2,"occ_ztnb",293,6,0,0.128205128205128,0.0844444444444444,0.380952380952381,0.137931034482759,0.388888888888889
100,4,"nb",2,"lm_pseudo",299,0,0.803571428571429,0.6875,0.567685589519651,0.545454545454545,0.666666666666667,0.833333333333333
100,4,"nb",2,"lm_pseudo_depth",299,0,0.2,0.0833333333333333,0.0524017467248908,0.227272727272727,0.166666666666667,0.5
100,4,"nb",2,"abund_lm_depth",293,6,0,0,0.0444444444444444,0.0952380952380952,0.413793103448276,0.388888888888889
100,4,"nb",2,"zip",298,1,0.333333333333333,0.1,0.118421052631579,0.545454545454545,0.1,0.611111111111111
100,4,"nb",2,"lm_pseudo_mc",299,0,0.68,0.333333333333333,0.209606986899563,0.772727272727273,0.433333333333333,0.722222222222222
20,1,"poisson",3,"naive",260,0,0,0,0.0327102803738318,0.125,0.133333333333333,0.0666666666666667
20,1,"poisson",3,"depthcov",260,0,0,0,0.0327102803738318,0.125,0.133333333333333,0.0666666666666667
20,1,"poisson",3,"er_lm",260,0,0,0,0.0420560747663551,0.4375,0.133333333333333,0.333333333333333
20,1,"poisson",3,"abund_lm",205,55,0,0,0.0178571428571429,0.0909090909090909,0,0.230769230769231
20,1,"poisson",3,"occ_depth",260,0,0,0,0.0514018691588785,0.3125,0.133333333333333,0.266666666666667
20,1,"poisson",3,"occ_full",260,0,0,0,0.0607476635514019,0.3125,0.133333333333333,0.266666666666667
20,1,"poisson",3,"occ_cal",260,0,0,0,0.0514018691588785,0.375,0.0666666666666667,0.133333333333333
20,1,"poisson",3,"abund_trunc",205,55,0,0,0.0535714285714286,0.0909090909090909,0.153846153846154,0.230769230769231
20,1,"poisson",3,"occ_trunc",260,0,0,0,0.0607476635514019,0.3125,0.0666666666666667,0.266666666666667
20,1,"poisson",3,"abund_ztnb",205,55,0,0,0.125,0.0909090909090909,0.230769230769231,0.384615384615385
20,1,"poisson",3,"occ_ztnb",205,55,0,0,0.0654761904761905,0.181818181818182,0.0769230769230769,0.230769230769231
20,1,"poisson",3,"lm_pseudo",260,0,0,0,0.0280373831775701,0.25,0.133333333333333,0.266666666666667
20,1,"poisson",3,"lm_pseudo_depth",260,0,0,0,0.0327102803738318,0.375,0.133333333333333,0.333333333333333
20,1,"poisson",3,"abund_lm_depth",205,55,0,0.0384615384615385,0.0178571428571429,0.0909090909090909,0.0769230769230769,0.230769230769231
20,1,"poisson",3,"zip",254,6,0,0,0.00943396226415094,0.0769230769230769,0,0
20,1,"poisson",3,"lm_pseudo_mc",260,0,0,0,0.0280373831775701,0.25,0.133333333333333,0.266666666666667
50,1,"poisson",3,"naive",293,0,0,0,0.0269058295964126,0.478260869565217,0.129032258064516,0.5625
50,1,"poisson",3,"depthcov",293,0,0,0,0.0358744394618834,0.434782608695652,0.129032258064516,0.5
50,1,"poisson",3,"er_lm",293,0,0.25,0.0769230769230769,0.0538116591928251,0.565217391304348,0.225806451612903,0.625
50,1,"poisson",3,"abund_lm",277,16,0,0.0434782608695652,0.0480769230769231,0.0434782608695652,0.32258064516129,0.4
50,1,"poisson",3,"occ_depth",293,0,0,0,0.0582959641255605,0.521739130434783,0.0967741935483871,0.5625
50,1,"poisson",3,"occ_full",293,0,0,0,0.0582959641255605,0.521739130434783,0.0967741935483871,0.4375
50,1,"poisson",3,"occ_cal",293,0,0,0,0.0448430493273543,0.521739130434783,0.0645161290322581,0.1875
50,1,"poisson",3,"abund_trunc",277,16,0.125,0.152173913043478,0.0625,0.130434782608696,0.387096774193548,0.4
50,1,"poisson",3,"occ_trunc",293,0,0,0,0.062780269058296,0.521739130434783,0.0645161290322581,0.375
50,1,"poisson",3,"abund_ztnb",277,16,0.230769230769231,0.217391304347826,0.105769230769231,0.0869565217391304,0.451612903225806,0.6
50,1,"poisson",3,"occ_ztnb",277,16,0,0,0.0528846153846154,0.434782608695652,0.161290322580645,0.333333333333333
50,1,"poisson",3,"lm_pseudo",293,0,0,0.0638297872340425,0.062780269058296,0.434782608695652,0.225806451612903,0.6875
50,1,"poisson",3,"lm_pseudo_depth",293,0,0,0.0851063829787234,0.0672645739910314,0.478260869565217,0.258064516129032,0.6875
50,1,"poisson",3,"abund_lm_depth",277,16,0,0.0434782608695652,0.0336538461538462,0.0434782608695652,0.387096774193548,0.333333333333333
50,1,"poisson",3,"zip",290,3,0,0,0.00909090909090909,0.391304347826087,0.032258064516129,0.3125
50,1,"poisson",3,"lm_pseudo_mc",293,0,0,0.106382978723404,0.0493273542600897,0.478260869565217,0.258064516129032,0.6875
100,1,"poisson",3,"naive",300,0,0,0.297297297297297,0.0285714285714286,0.647058823529412,0,0.7
100,1,"poisson",3,"depthcov",300,0,0,0.297297297297297,0.0326530612244898,0.647058823529412,0,0.7
100,1,"poisson",3,"er_lm",300,0,0,0.324324324324324,0.0408163265306122,0.588235294117647,0.222222222222222,0.65
100,1,"poisson",3,"abund_lm",294,6,0,0.289473684210526,0.0418410041841004,0.0588235294117647,0.555555555555556,0.55
100,1,"poisson",3,"occ_depth",300,0,0,0.432432432432432,0.036734693877551,0.588235294117647,0,0.7
100,1,"poisson",3,"occ_full",300,0,0,0.27027027027027,0.0489795918367347,0.588235294117647,0,0.7
100,1,"poisson",3,"occ_cal",300,0,0,0.297297297297297,0.0408163265306122,0.529411764705882,0,0.55
100,1,"poisson",3,"abund_trunc",294,6,0,0.315789473684211,0.0502092050209205,0.0588235294117647,0.555555555555556,0.6
100,1,"poisson",3,"occ_trunc",300,0,0,0.27027027027027,0.0448979591836735,0.647058823529412,0,0.65
100,1,"poisson",3,"abund_ztnb",294,6,0,0.394736842105263,0.0878661087866109,0.0588235294117647,0.611111111111111,0.7
100,1,"poisson",3,"occ_ztnb",294,6,0.272727272727273,0.216216216216216,0.0585774058577406,0.470588235294118,0,0.45
100,1,"poisson",3,"lm_pseudo",300,0,0.181818181818182,0.236842105263158,0.0244897959183673,0.588235294117647,0.333333333333333,0.6
100,1,"poisson",3,"lm_pseudo_depth",300,0,0.230769230769231,0.263157894736842,0.0408163265306122,0.588235294117647,0.333333333333333,0.6
100,1,"poisson",3,"abund_lm_depth",294,6,0,0.236842105263158,0.0376569037656904,0.0588235294117647,0.555555555555556,0.55
100,1,"poisson",3,"zip",300,0,0,0.243243243243243,0.036734693877551,0.411764705882353,0,0.65
100,1,"poisson",3,"lm_pseudo_mc",300,0,0.181818181818182,0.236842105263158,0.036734693877551,0.529411764705882,0.333333333333333,0.6
20,2,"poisson",3,"naive",264,0,0,0,0.0224215246636771,0,0,0.1875
20,2,"poisson",3,"depthcov",264,0,0,0,0.0134529147982063,0,0,0.1875
20,2,"poisson",3,"er_lm",264,0,0,0,0.0224215246636771,0.142857142857143,0,0.3125
20,2,"poisson",3,"abund_lm",223,41,0,0,0.0478723404255319,0,0.2,0.285714285714286
20,2,"poisson",3,"occ_depth",264,0,0,0,0.0672645739910314,0.214285714285714,0,0.4375
20,2,"poisson",3,"occ_full",264,0,0,0,0.0762331838565022,0.214285714285714,0,0.25
20,2,"poisson",3,"occ_cal",264,0,0,0,0.062780269058296,0.214285714285714,0,0.1875
20,2,"poisson",3,"abund_trunc",223,41,0,0.0416666666666667,0.074468085106383,0,0.2,0.357142857142857
20,2,"poisson",3,"occ_trunc",264,0,0,0,0.0672645739910314,0.214285714285714,0,0.3125
20,2,"poisson",3,"abund_ztnb",223,41,0,0.0833333333333333,0.111702127659574,0.181818181818182,0.2,0.428571428571429
20,2,"poisson",3,"occ_ztnb",223,41,0,0,0.0425531914893617,0.181818181818182,0,0.214285714285714
20,2,"poisson",3,"lm_pseudo",264,0,0,0,0.0224215246636771,0.214285714285714,0,0.3125
20,2,"poisson",3,"lm_pseudo_depth",264,0,0,0,0.0403587443946188,0.142857142857143,0,0.375
20,2,"poisson",3,"abund_lm_depth",223,41,0,0,0.0478723404255319,0.0909090909090909,0.1,0.357142857142857
20,2,"poisson",3,"zip",256,8,0,0,0.0091324200913242,0,0,0.0714285714285714
20,2,"poisson",3,"lm_pseudo_mc",264,0,0,0.037037037037037,0.0358744394618834,0.142857142857143,0,0.375
50,2,"poisson",3,"naive",294,0,0,0,0.0570175438596491,0.357142857142857,0.0476190476190476,0.470588235294118
50,2,"poisson",3,"depthcov",294,0,0,0,0.0394736842105263,0.321428571428571,0.0952380952380952,0.294117647058824
50,2,"poisson",3,"er_lm",294,0,0.25,0.0666666666666667,0.043859649122807,0.321428571428571,0.238095238095238,0.470588235294118
50,2,"poisson",3,"abund_lm",280,14,0.5,0.0277777777777778,0.0917431192660551,0.0384615384615385,0.333333333333333,0.2
50,2,"poisson",3,"occ_depth",294,0,0,0,0.0394736842105263,0.357142857142857,0.0476190476190476,0.588235294117647
50,2,"poisson",3,"occ_full",294,0,0,0,0.0657894736842105,0.357142857142857,0.0476190476190476,0.588235294117647
50,2,"poisson",3,"occ_cal",294,0,0,0,0.0745614035087719,0.321428571428571,0.0952380952380952,0.529411764705882
50,2,"poisson",3,"abund_trunc",280,14,0.166666666666667,0.138888888888889,0.0871559633027523,0.0384615384615385,0.380952380952381,0.2
50,2,"poisson",3,"occ_trunc",294,0,0,0,0.0657894736842105,0.321428571428571,0.0476190476190476,0.529411764705882
50,2,"poisson",3,"abund_ztnb",280,14,0.5,0.0833333333333333,0.13302752293578,0.115384615384615,0.380952380952381,0.266666666666667
50,2,"poisson",3,"occ_ztnb",280,14,0,0,0.0596330275229358,0.192307692307692,0,0.333333333333333
50,2,"poisson",3,"lm_pseudo",294,0,0.666666666666667,0.315789473684211,0.175438596491228,0.464285714285714,0.380952380952381,0.705882352941177
50,2,"poisson",3,"lm_pseudo_depth",294,0,0,0.0526315789473684,0.0526315789473684,0.25,0.238095238095238,0.352941176470588
50,2,"poisson",3,"abund_lm_depth",280,14,0.428571428571429,0.111111111111111,0.055045871559633,0.0769230769230769,0.333333333333333,0.266666666666667
50,2,"poisson",3,"zip",289,5,0,0,0.0222222222222222,0.25,0.0476190476190476,0.4
50,2,"poisson",3,"lm_pseudo_mc",294,0,0,0.0263157894736842,0.0657894736842105,0.392857142857143,0.142857142857143,0.529411764705882
100,2,"poisson",3,"naive",300,0,0.230769230769231,0.294117647058824,0.102127659574468,0.7,0.193548387096774,0.5
100,2,"poisson",3,"depthcov",300,0,0.333333333333333,0.0588235294117647,0.0765957446808511,0.3,0.129032258064516,0.571428571428571
100,2,"poisson",3,"er_lm",300,0,0.363636363636364,0.205882352941176,0.0297872340425532,0.6,0.548387096774194,0.5
100,2,"poisson",3,"abund_lm",293,7,0.15,0.395348837209302,0.125541125541126,0.0526315789473684,0.633333333333333,0.461538461538462
