"simulator","regime_id","method","arm","fdr_05","tpr_05","fdr_10","tpr_10","pauc10","fpr05","ks_null","shadow","est_bias","est_rmse","ci_cover","runtime_s","n_pos","n_tested","n_rej_05","tp_05","fp_05","fdr_05_se","tpr_05_se","fdr_10_se","tpr_10_se","pauc10_se","fpr05_se","ks_null_se","shadow_se","est_bias_se","est_rmse_se","ci_cover_se","runtime_s_se","n_pos_se","n_tested_se","n_rej_05_se","tp_05_se","fp_05_se","n_cells"
"implant","B_allup","limma_logtss","single",0.0345606774422242,0.0855791385142086,0.0823588041751759,0.110643557782479,0.325801561882453,0.04814687150463,0.10898324669411,NA,-0.0596287242626482,0.444257740110909,0.917947978356619,0.03843,49.31,476.33,4.75,4.07,0.68,0.00707264048746464,0.00440318587452122,0.0109763035455581,0.00536656609041136,0.00856106178665167,0.00263778464391512,0.00381595104282548,NA,0.00905608419959454,0.00495658321119735,0.00262966279068801,0.000346048404602247,2.64550726622555,25.6343911643693,0.426886918833983,0.301972888548062,0.239687645121897,300
"implant","B_allup","linda","single",0.0678713819705199,0.110976813204114,0.112834225835491,0.141330316167516,0.344264375150799,0.0551355360306046,0.0815552956136913,NA,-0.0481535612118972,0.409556221721973,0.900474494865178,0.36731,49.31,476.33,5.5,5.02,0.48,0.00963051268369571,0.00459601681300268,0.0112489216467183,0.00568504380869398,0.00631642142529321,0.00181590582834715,0.00272290651388044,NA,0.00345740050433042,0.00430400928299697,0.00178665973004954,0.0247705992720062,2.64550726622555,25.6343911643693,0.319960281816039,0.296239530670322,0.0651625187216843,300
"implant","B_allup","lm_logtss","single",0.0365033993783994,0.0876773023289378,0.0712830188493905,0.112430539656111,0.323508547299137,0.0485190212921483,0.10972352778289,NA,-0.0596287242626482,0.444257740110909,0.917569699718021,0.03639,49.31,476.33,4.85,4.25,0.6,0.00833111008910245,0.0043854868422324,0.0103456767836863,0.0054087514056176,0.00852785534429281,0.00266230540515277,0.00379090700754078,NA,0.00905608419959454,0.00495658321119735,0.002644072611308,0.000213725513960616,2.64550726622555,25.6343911643693,0.40261478140694,0.29898098954118,0.2162310173005,300
"implant","B_allup","locom","single",0.041,0.0265439335068601,0.095296176046176,0.0410820660259381,0.213867388399485,0.0517365921222386,0.073052563787047,NA,-0.0824669509628586,0.995338729773271,NA,313.6252,49.31,476.33,1.09,0.98,0.11,0.00897208603164266,0.00237351939390479,0.0123292647996977,0.00338264520953513,0.00499010769025258,0.00149849571322344,0.00253756071710454,NA,0.00474239452102472,0.00865711272680599,NA,17.7167264979532,2.64550726622555,25.6343911643693,0.0896276205636018,0.0829957487729418,0.024392279056947,300
"implant","B_allup","locom2","single",0.0884126984126984,0.0354916654208334,0.146260101010101,0.0439383647689473,0.213386454274616,0.0434942011818825,0.0890780811811314,NA,NA,NA,NA,59.71538,49.31,476.33,1.94,1.6,0.34,0.0122625449247072,0.00296961011238993,0.0151130665949488,0.0033377836867379,0.00535426153408017,0.00130253485003393,0.00247250962957442,NA,NA,NA,NA,3.76043773850011,2.64550726622555,25.6343911643693,0.155354810214735,0.134139148039598,0.0464239587550253,300
"implant","B_allup","logistic_presence","single",0.0511658420399839,0.129409402639604,0.100308879222105,0.155946164512335,0.342704247650154,0.0559598073552524,0.119124969467883,NA,-0.0165050435279857,0.862933884199716,NA,0.54648,49.14,474.94,6.97,6.55,0.42,0.00677103546611802,0.00528299544398469,0.0102225797930291,0.00581486976978435,0.00633256119099053,0.00151110229534929,0.00176053574607137,NA,0.00956754457907508,0.0272243613391326,NA,0.0280303854240967,2.64688900497967,25.6609131341083,0.425873487581405,0.398271768190758,0.0524834740672455,300
"implant","B_allup","maaslin3","abundance",0.13,0.0104899697079637,0.349871572871573,0.0262462715925543,0.151690074615404,0.0486817490911979,0.0635272080694999,0.0661273582313432,-0.126052952638503,0.876515305574208,NA,13.43701,33.74,476.24,0.48,0.26,0.22,0.0183295323920412,0.00173033025831475,0.0231141059859785,0.00223752834789012,0.00526003175864788,0.000905725804044159,0.0020188851101431,0.00654628831010335,0.0102908397874483,0.0088838528303614,NA,0.668607113688287,1.81796350467985,25.6305108210865,0.0551556023285706,0.0362267108904438,0.0342916860542242,300
"implant","B_allup","maaslin3","combined",0.0616738816738817,0.0893678038608677,0.173446853096613,0.13983178360825,0.308395588049749,0.0499761251183557,0.0919874201506677,NA,NA,NA,NA,13.43701,49.31,476.33,4.48,4.13,0.35,0.00950479040174048,0.00414860800817842,0.0132572610444218,0.00494297805418212,0.00539811444247795,0.00107681163716093,0.00228998972472966,NA,NA,NA,NA,0.668607113688287,2.64550726622555,25.6343911643693,0.256876009547284,0.24035300126562,0.0472487192585356,300
"implant","B_allup","maaslin3","presence",0.00366666666666667,0.131414904168215,0.0487711412770236,0.191081933508349,0.501986081157257,0.0385924292662366,0.0778344215348994,0.0538597989879191,NA,NA,NA,13.43701,32.15,475.39,3.97,3.95,0.02,0.00149058733831834,0.00645956867789144,0.00904450742235526,0.00742004584639455,0.00831136576941439,0.00109940338215455,0.0024354624469082,0.0069705038899071,NA,NA,NA,0.668607113688287,1.75267354304645,25.6442472637774,0.23836889990406,0.238076882554122,0.00809640904752737,300
"implant","B_allup","pursue","abundance",0.0291666666666667,0.00672992259313014,0.0857222222222222,0.00971838945171767,0.146761193288377,0.0518352923303266,0.0642477289815061,0.0635432657423606,-0.0394459625831154,0.851016676237475,0.944828638823262,18.45063,33.74,476.24,0.18,0.0900000000000001,0.09,0.00852279061494654,0.00147171785663743,0.0148446860300949,0.00174489664953017,0.00573445273558071,0.00110598616719367,0.00195563865233623,0.00548224902959026,0.00535878131421214,0.00714234771548804,0.00117096390673927,0.979741313979389,1.81796350467985,25.6305108210865,0.0369216833627766,0.0165503185310211,0.0272422551971643,300
"implant","B_allup","pursue","combined",0.0369285714285714,0.0475004107077307,0.0866696359196359,0.0653793821628837,0.221586137740954,0.0453240813247926,0.115569829328587,NA,NA,NA,NA,18.45063,49.31,476.33,2.29,2.15,0.14,0.00704838773608666,0.00312735053381877,0.0101660693082578,0.00430228479951745,0.00485953389896196,0.001005827487493,0.00334035180003534,NA,NA,NA,NA,0.979741313979389,2.64550726622555,25.6343911643693,0.143602712824079,0.138885915984533,0.0258888801169996,300
"implant","B_allup","pursue","presence",0.0353098845598846,0.0878609947310605,0.0600783660783661,0.106236819886715,0.327907217707073,0.033903704994053,0.18203762551727,0.0315898661295266,NA,NA,NA,18.45063,32.12,474.94,2.62,2.48,0.14,0.00732818601759995,0.00612606479437078,0.00858258555397824,0.00665018123895805,0.00692717406998478,0.00092761942799014,0.00417007085388363,0.00408928471924329,NA,NA,NA,0.979741313979389,1.75408324396417,25.6609131341083,0.167367978220982,0.158900907259081,0.0216694535554385,300
"implant","B_allup","pursue03_erdc","single",0.0184722222222222,0.0977942964738071,0.0502198161315809,0.118747576637296,0.327236525716594,0.0461464380606798,0.0741483325562789,NA,NA,NA,NA,0.1784,49.29,476.13,4.31,4.22,0.09,0.00441118729265216,0.00432514417397554,0.00679416551760471,0.00494186904816312,0.0051936312919235,0.00150430835999479,0.00261030130904204,NA,NA,NA,NA,0.00547010115893328,2.64619743586249,25.6410201965992,0.240358567150571,0.237402329855323,0.0201913919206257,300
"implant","B_allup","pursue03_erdl","single",0.0154924242424242,0.0890165681552923,0.0434451659451659,0.11290159374612,0.325575648539123,0.0413803228908599,0.0764635343744047,NA,-0.0676326803490705,0.302970118646083,NA,1.14798,49.31,476.33,3.83,3.75,0.08,0.00403164345283401,0.00417527039761983,0.00629026319486572,0.00501960686182775,0.00541861525243401,0.00151799136340486,0.00256712861856968,NA,0.00144987803814951,0.00325783442250725,NA,0.0309510347782777,2.64550726622555,25.6343911643693,0.212495130772464,0.209374766010951,0.0194918729312473,300
"implant","B_allup","pursue03_erdlu_r05","single",0.0174481629481629,0.107336269697564,0.042384524987164,0.130196146314479,0.352611246320735,0.0401192259905293,0.0746602183616699,NA,-0.0665537440480021,0.317279620965485,NA,13.97392,49.3,476.21,5.13,5.02,0.11,0.00409679559713016,0.00433298880396105,0.00556713588043522,0.00529552225007884,0.00577618271897413,0.00142756393361522,0.00250905969923216,NA,0.00156297528603942,0.00331583321203169,NA,0.390715817971807,2.64584611650806,25.638367850159,0.297442273986929,0.29374527677125,0.022980288194123,300
"implant","B_allup","pursue03_erdu_r05","single",0.0249792294160116,0.122590315210652,0.0527601914304888,0.141909177472202,0.351556521688169,0.046084457925024,0.0723144516249117,NA,NA,NA,NA,0.0451700000000001,49.3,476.21,6.2,5.99,0.21,0.00459899211852474,0.00466280539804056,0.00612058822501205,0.00511818221706968,0.00583638555612548,0.00148984018808589,0.00257444751628352,NA,NA,NA,NA,0.000348437026166866,2.64584611650806,25.638367850159,0.368400683421123,0.355322172336383,0.0349820785459926,300
"implant","B_allup","pursue03_erlc","single",0.0155952380952381,0.0566290825695753,0.0321150793650793,0.0680999154340862,0.291919854775233,0.0409136340500052,0.0780122572695228,NA,-0.0676326803490705,0.302970118646083,NA,0.0614700000000001,49.31,476.33,2.02,1.96,0.06,0.00374656198812005,0.00359712450796949,0.00532139409049257,0.00445461152347702,0.00536514181361508,0.00146586652795903,0.00258571585060606,NA,0.00144987803814951,0.00325783442250725,NA,0.000465998047852145,2.64550726622555,25.6343911643693,0.128010242065151,0.125087260512312,0.0137342186724184,300
"implant","B_allup","wilcoxon_tss","single",0.0301487415605063,0.101500359954765,0.0440922637098424,0.127220370020859,0.353409354410279,0.0493389025485238,0.0812523359075435,NA,-0.119862708573155,1.55467034290704,NA,0.26959,49.31,476.33,5,4.74,0.26,0.00482963193594144,0.00472212329454279,0.00575222367106963,0.00539273625396389,0.00681719703560645,0.00159159193323061,0.00276891378841012,NA,0.0188652420412337,0.0188983650804104,NA,0.0134568257847335,2.64550726622555,25.6343911643693,0.338697090426749,0.312998231586999,0.0459896745718436,300
