"axis","simulator","template","regime_id","replicate","method","method_version","runtime_s","arm","truth_scale","n_tested","n_pos","fdr_05","tpr_05","n_rej_05","fdr_10","tpr_10","n_rej_10","pauc10","fpr05","fpr01","ks_null","shadow","est_bias","est_rmse","ci_cover"
"A","house","hmp_skin_ear","R19",1,"zicoseq","1.9",42.901,"single","rel",243,205,0,0,0,0,0.024390243902439,5,0.124518613607189,0,0,0.182157894736842,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",1,"fastancom","0.0.4",0.0310000000000059,"single","abs",243,26,0.896551724137931,0.230769230769231,58,0.903225806451613,0.346153846153846,93,0.086848635235732,0.423963133640553,0.211981566820276,0.480016118310309,NA,-0.195960483465133,0.923741229148627,NA
"A","house","hmp_skin_ear","R19",1,"fastancom","0.0.4",0.0310000000000059,"single","rel",243,205,0.120689655172414,0.248780487804878,58,0.161290322580645,0.380487804878049,93,0.0154043645699615,0.394736842105263,0.184210526315789,0.38833213773461,NA,-0.162346980697972,1.42277163403411,NA
"A","house","hmp_skin_ear","R19",1,"adapt","1.4.0",0.415999999999997,"single","abs",243,26,0,0,0,0.555555555555556,0.153846153846154,9,0.186104218362283,0.0829493087557604,0.032258064516129,0.167217462047778,NA,-0.900701091490048,2.0826235033025,NA
"A","house","hmp_skin_ear","R19",1,"adapt","1.4.0",0.415999999999997,"single","rel",243,205,0,0,0,0,0.0439024390243902,9,0.086007702182285,0.0263157894736842,0,0.115521627715148,NA,-0.867087588722886,1.62212908110025,NA
"A","house","hmp_skin_ear","R19",1,"fastemu","2.3.2.0",715.494,"single","abs",243,26,0,0,0,0,0,0,0.255228642325416,0.032258064516129,0.00460829493087558,0.124996751074704,NA,-0.00436250256000041,1.46325617924817,0.856540084388186
"A","house","hmp_skin_ear","R19",1,"fastemu","2.3.2.0",715.494,"single","rel",243,205,0,0,0,0,0,0,0.202824133504493,0,0,0.320921246257308,NA,0.0292510002071609,0.633358755870731,1
"A","house","hmp_skin_ear","R19",2,"wilcoxon_tss","4.5.3",0.145,"single","abs",228,27,0.2,0.296296296296296,10,0.2,0.296296296296296,10,0.484613967201032,0.0597014925373134,0.00995024875621891,0.136731245651244,NA,-0.16055292951167,1.59213954658378,NA
"A","house","hmp_skin_ear","R19",2,"wilcoxon_tss","4.5.3",0.145,"single","rel",228,186,0,0.0537634408602151,10,0,0.0537634408602151,10,0.126728110599078,0.0476190476190476,0,0.229371545436771,NA,0.0180352770528563,0.416689554921309,NA
"A","house","hmp_skin_ear","R19",2,"lm_logtss","4.5.3",0.0489999999999995,"single","abs",228,27,0.884615384615385,0.888888888888889,208,0.886792452830189,0.888888888888889,212,0.0534365210982126,0.915422885572139,0.895522388059702,0.888232345212245,NA,-2.51232820338543,2.6421082515384,0.0818181818181818
"A","house","hmp_skin_ear","R19",2,"lm_logtss","4.5.3",0.0489999999999995,"single","rel",228,186,0.192307692307692,0.903225806451613,208,0.193396226415094,0.919354838709677,212,0.0934459805427547,0.952380952380952,0.904761904761905,0.926062823618892,NA,-2.3337399968209,2.76621597238565,0.136363636363636
"A","house","hmp_skin_ear","R19",2,"limma_logtss","3.66.0",0.0440000000000005,"single","abs",228,27,0.885167464114832,0.888888888888889,209,0.886792452830189,0.888888888888889,212,0.0718629076838032,0.930348258706468,0.885572139303483,0.886514570907198,NA,-2.51232820338543,2.6421082515384,0.0681818181818182
"A","house","hmp_skin_ear","R19",2,"limma_logtss","3.66.0",0.0440000000000005,"single","rel",228,186,0.186602870813397,0.913978494623656,209,0.193396226415094,0.919354838709677,212,0.104966717869944,0.952380952380952,0.880952380952381,0.909549452179893,NA,-2.3337399968209,2.76621597238565,0.136363636363636
"A","house","hmp_skin_ear","R19",2,"logistic_presence","4.5.3",0.297000000000001,"single","abs",222,27,0.357142857142857,0.333333333333333,14,0.333333333333333,0.37037037037037,15,0.398860398860399,0.143589743589744,0.0307692307692308,0.193748402163593,NA,0.551323614991377,0.816313399039757,NA
"A","house","hmp_skin_ear","R19",2,"logistic_presence","4.5.3",0.297000000000001,"single","rel",222,181,0.0714285714285714,0.0718232044198895,14,0.0666666666666667,0.0773480662983425,15,0.0916318555450748,0.170731707317073,0.024390243902439,0.294371896329715,NA,0.736417507616624,1.53595732036616,NA
"A","house","hmp_skin_ear","R19",2,"pursue","0.2.0",9.569,"abundance","abs",228,19,0,0,0,0,0,0,0.120876353563334,0.0574162679425837,0.00956937799043062,0.0770169284095775,0,-0.0770664188896843,2.15629501604236,0.936363636363636
"A","house","hmp_skin_ear","R19",2,"pursue","0.2.0",9.569,"abundance","rel",228,19,0,0,0,0,0,0,0.120876353563334,0.0574162679425837,0.00956937799043062,0.0770169284095775,0,0.101521787674842,2.31037626162653,0.95
"A","house","hmp_skin_ear","R19",2,"pursue","0.2.0",9.569,"presence","abs",222,17,0,0,0,0,0,0,0.286944045911047,0.024390243902439,0.0048780487804878,0.0862357060642441,0,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"pursue","0.2.0",9.569,"presence","rel",222,17,0,0,0,0,0,0,0.286944045911047,0.024390243902439,0.0048780487804878,0.0862357060642441,0,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"pursue","0.2.0",9.569,"combined","abs",228,27,0,0,0,0,0,0,0.152939008660402,0.054726368159204,0.0149253731343284,0.119046697238495,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"pursue","0.2.0",9.569,"combined","rel",228,186,0,0,0,0,0,0,0.0755248335893497,0.0238095238095238,0.0238095238095238,0.15116526676405,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"linda","1.4",0.18,"single","abs",228,27,0.722222222222222,0.37037037037037,36,0.767441860465116,0.37037037037037,43,0.11792887414778,0.199004975124378,0.149253731343284,0.154660823957128,NA,0.391766082566117,0.899807398258033,0.75
"A","house","hmp_skin_ear","R19",2,"linda","1.4",0.18,"single","rel",228,186,0.166666666666667,0.161290322580645,36,0.13953488372093,0.198924731182796,43,0.0640040962621608,0.166666666666667,0.142857142857143,0.14144367770656,NA,0.570354289130643,1.6269801480714,0.368181818181818
"A","house","hmp_skin_ear","R19",2,"ancombc2","2.12.0",94.322,"single","abs",228,27,0.8,0.0740740740740741,10,0.8,0.0740740740740741,10,0.0773908236594804,0.512437810945274,0.358208955223881,0.511484838786803,NA,-0.110469149874984,0.95764073556657,0.459090909090909
"A","house","hmp_skin_ear","R19",2,"ancombc2","2.12.0",94.322,"single","rel",228,186,0.1,0.0483870967741935,10,0.1,0.0483870967741935,10,0.222734254992319,0.30952380952381,0.119047619047619,0.352200386523443,NA,0.0681190566895418,1.1802277902488,0.377272727272727
"A","house","hmp_skin_ear","R19",2,"maaslin3","1.2.0",6.988,"abundance","abs",228,19,0,0,0,0,0,0,0.085620750440695,0.0478468899521531,0.0191387559808612,0.0754857407822853,0,-0.262664036848617,2.1949910047287,NA
"A","house","hmp_skin_ear","R19",2,"maaslin3","1.2.0",6.988,"abundance","rel",228,19,0,0,0,0,0,0,0.085620750440695,0.0478468899521531,0.0191387559808612,0.0754857407822853,0,-0.0840758302840907,2.32280120406363,NA
"A","house","hmp_skin_ear","R19",2,"maaslin3","1.2.0",6.988,"presence","abs",225,17,0,0,0,0,0,0,0.217760180995475,0.0480769230769231,0.00480769230769231,0.0623491929834742,0.1,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"maaslin3","1.2.0",6.988,"presence","rel",225,17,0,0,0,0,0,0,0.217760180995475,0.0480769230769231,0.00480769230769231,0.0623491929834742,0.1,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"maaslin3","1.2.0",6.988,"combined","abs",228,27,0,0,0,0,0,0,0.0902892942693938,0.0447761194029851,0.0149253731343284,0.0503050135073057,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"maaslin3","1.2.0",6.988,"combined","rel",228,186,0,0,0,0,0,0,0.0345622119815668,0.0714285714285714,0.0238095238095238,0.0811949296318261,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"aldex2","1.42.0",12.308,"single","abs",228,27,0.833333333333333,0.111111111111111,18,0.85,0.111111111111111,20,0.0884466556108347,0.109452736318408,0.0845771144278607,0.210010597954065,NA,0.148812934499869,1.10064309671953,NA
"A","house","hmp_skin_ear","R19",2,"aldex2","1.42.0",12.308,"single","rel",228,186,0.222222222222222,0.0752688172043011,18,0.2,0.0860215053763441,20,0.0550435227854583,0.142857142857143,0.0952380952380952,0.212757280102399,NA,0.327401141064396,2.13494485314723,NA
"A","house","hmp_skin_ear","R19",2,"corncob","0.4.2",9.53800000000001,"single","abs",228,27,0,0,0,0,0,0,0.121614151464898,0.0796019900497512,0.0199004975124378,0.0969653415190731,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"corncob","0.4.2",9.53800000000001,"single","rel",228,186,0,0,0,0,0,0,0.540194572452637,0,0,0.467481247848521,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"ldm","6.0.1",2.83500000000001,"single","abs",228,27,0.2,0.148148148148148,5,0.285714285714286,0.185185185185185,7,0.291136908052331,0.054726368159204,0.00995024875621891,0.0541940298507463,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"ldm","6.0.1",2.83500000000001,"single","rel",228,186,0,0.0268817204301075,5,0,0.0376344086021505,7,0.369943676395289,0,0,0.269690476190476,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"locom","2.0",55.496,"single","abs",99,14,0.5,0.0714285714285714,2,0.428571428571429,0.285714285714286,7,0.243697478991597,0.0823529411764706,0.0352941176470588,0.13721725678422,NA,-0.137673256754953,0.870565471516657,NA
"A","house","hmp_skin_ear","R19",2,"locom","2.0",55.496,"single","rel",99,78,0,0.0256410256410256,2,0,0.0897435897435897,7,0.598290598290598,0,0,0.568578713921447,NA,0.0226792332193259,0.557178769712681,NA
"A","house","hmp_skin_ear","R19",2,"locom2","1.0",20.399,"single","abs",228,27,0,0,0,0,0.037037037037037,1,0.189791781831583,0.054726368159204,0.00995024875621891,0.110820750432058,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"locom2","1.0",20.399,"single","rel",228,186,0,0,0,0,0.00537634408602151,1,0.426267281105991,0,0,0.336806772738918,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"zicoseq","1.9",35.299,"single","abs",228,27,0,0,0,0,0,0,0.235857748295559,0.0497512437810945,0.00995024875621891,0.0605422885572139,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"zicoseq","1.9",35.299,"single","rel",228,186,0,0,0,0,0,0,0.124167946748592,0,0,0.177095238095238,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",2,"fastancom","0.0.4",0.0339999999999918,"single","abs",228,27,0.818181818181818,0.222222222222222,33,0.824561403508772,0.37037037037037,57,0.106873042196425,0.288557213930348,0.144278606965174,0.356984219566823,NA,-0.0601654686864321,0.820099320170255,NA
"A","house","hmp_skin_ear","R19",2,"fastancom","0.0.4",0.0339999999999918,"single","rel",228,186,0.121212121212121,0.155913978494624,33,0.12280701754386,0.268817204301075,57,0.0908858166922683,0.214285714285714,0.0952380952380952,0.276180742663945,NA,0.118422737878094,1.48984307159057,NA
"A","house","hmp_skin_ear","R19",2,"adapt","1.4.0",0.370999999999981,"single","abs",228,27,0,0,0,0,0,0,0.132669983416252,0.144278606965174,0.0298507462686567,0.101984501140909,NA,-1.00610050920142,1.93448580682178,NA
"A","house","hmp_skin_ear","R19",2,"adapt","1.4.0",0.370999999999981,"single","rel",228,186,0,0,0,0,0,0,0.125448028673835,0.119047619047619,0,0.0772076861000985,NA,-0.827512302636893,1.49394357344144,NA
"A","house","hmp_skin_ear","R19",2,"fastemu","2.3.2.0",2736.248,"single","abs",228,27,0,0,0,0,0,0,0.285608992076654,0.0348258706467662,0.0149253731343284,0.101316931752434,NA,-0.0340277225203643,1.63986977974018,0.845454545454545
"A","house","hmp_skin_ear","R19",2,"fastemu","2.3.2.0",2736.248,"single","rel",228,186,0,0,0,0,0,0,0.416026625704045,0,0,0.346759973260341,NA,0.144560484044162,0.681768178027052,0.995454545454545
"A","house","hmp_skin_ear","R19",3,"wilcoxon_tss","4.5.3",0.169,"single","abs",251,29,0,0.241379310344828,7,0.411764705882353,0.344827586206897,17,0.495495495495496,0.0900900900900901,0.0405405405405405,0.143414554039851,NA,0.120010409163246,1.484305279977,NA
"A","house","hmp_skin_ear","R19",3,"wilcoxon_tss","4.5.3",0.169,"single","rel",251,222,0,0.0315315315315315,7,0,0.0765765765765766,17,0.116495806150979,0.0344827586206897,0,0.183248556433614,NA,-0.0282452294900995,0.320422803299443,NA
"A","house","hmp_skin_ear","R19",3,"lm_logtss","4.5.3",0.0489999999999995,"single","abs",251,29,0.884792626728111,0.862068965517241,217,0.886877828054299,0.862068965517241,221,0.0745573159366263,0.864864864864865,0.837837837837838,0.830195857227381,NA,-2.33496671644253,2.51118805363476,0.133891213389121
"A","house","hmp_skin_ear","R19",3,"lm_logtss","4.5.3",0.0489999999999995,"single","rel",251,222,0.101382488479263,0.878378378378378,217,0.104072398190045,0.891891891891892,221,0.110282696489593,0.758620689655172,0.758620689655172,0.752127209908965,NA,-2.48322235509588,2.89374030419838,0.142259414225941
"A","house","hmp_skin_ear","R19",3,"limma_logtss","3.66.0",0.0459999999999994,"single","abs",251,29,0.884259259259259,0.862068965517241,216,0.886877828054299,0.862068965517241,221,0.0807704255980118,0.86036036036036,0.833333333333333,0.826823713906387,NA,-2.33496671644253,2.51118805363476,0.138075313807531
"A","house","hmp_skin_ear","R19",3,"limma_logtss","3.66.0",0.0459999999999994,"single","rel",251,222,0.101851851851852,0.873873873873874,216,0.104072398190045,0.891891891891892,221,0.108729419074247,0.758620689655172,0.724137931034483,0.746738759924517,NA,-2.48322235509588,2.89374030419838,0.150627615062762
"A","house","hmp_skin_ear","R19",3,"logistic_presence","4.5.3",0.337,"single","abs",248,29,0.388888888888889,0.379310344827586,18,0.448275862068966,0.551724137931034,29,0.437726342308298,0.132420091324201,0.0547945205479452,0.202268098579407,NA,0.532484407476137,1.4394300073851,NA
"A","house","hmp_skin_ear","R19",3,"logistic_presence","4.5.3",0.337,"single","rel",248,222,0,0.0810810810810811,18,0.0344827586206897,0.126126126126126,29,0.0935550935550936,0.192307692307692,0.0384615384615385,0.303539890531001,NA,0.380994864383803,1.67790724873139,NA
"A","house","hmp_skin_ear","R19",3,"pursue","0.2.0",10.536,"abundance","abs",251,17,0,0,0,0,0,0,0.208647561588738,0.0213675213675214,0,0.059439543906502,0,-0.0726925665794091,1.942739893873,0.97071129707113
"A","house","hmp_skin_ear","R19",3,"pursue","0.2.0",10.536,"abundance","rel",251,17,0,0,0,0,0,0,0.208647561588738,0.0213675213675214,0,0.059439543906502,0,-0.220948205232755,2.29481644717977,0.895397489539749
"A","house","hmp_skin_ear","R19",3,"pursue","0.2.0",10.536,"presence","abs",248,20,0,0,0,0,0.05,1,0.350877192982456,0.0657894736842105,0.0087719298245614,0.0475983630346064,0.333333333333333,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"pursue","0.2.0",10.536,"presence","rel",248,20,0,0,0,0,0.05,1,0.350877192982456,0.0657894736842105,0.0087719298245614,0.0475983630346064,0.333333333333333,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"pursue","0.2.0",10.536,"combined","abs",251,29,0,0,0,0,0,0,0.363466915191053,0.0225225225225225,0.0045045045045045,0.0470000501107957,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"pursue","0.2.0",10.536,"combined","rel",251,222,0,0,0,0,0,0,0.077663870767319,0.0344827586206897,0.0344827586206897,0.15652311638392,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"linda","1.4",0.192,"single","abs",251,29,0.777777777777778,0.344827586206897,45,0.736842105263158,0.517241379310345,57,0.0792171481826654,0.22972972972973,0.157657657657658,0.194699538259061,NA,0.466827661270837,1.02834555518286,0.740585774058577
"A","house","hmp_skin_ear","R19",3,"linda","1.4",0.192,"single","rel",251,222,0.155555555555556,0.171171171171171,45,0.140350877192982,0.220720720720721,57,0.00155327741534638,0.310344827586207,0.241379310344828,0.280092793284296,NA,0.318572022617491,1.54942238669179,0.401673640167364
"A","house","hmp_skin_ear","R19",3,"ancombc2","2.12.0",105.968,"single","abs",251,29,0.25,0.103448275862069,4,0.25,0.103448275862069,4,0.273376825100963,0.490990990990991,0.378378378378378,0.466796478309798,NA,-0.249247901525481,0.876774379961873,0.472803347280335
"A","house","hmp_skin_ear","R19",3,"ancombc2","2.12.0",105.968,"single","rel",251,222,0,0.018018018018018,4,0,0.018018018018018,4,0.0792171481826654,0.344827586206897,0.275862068965517,0.351890930916427,NA,-0.397503540178826,1.29571595068862,0.343096234309623
"A","house","hmp_skin_ear","R19",3,"maaslin3","1.2.0",9.179,"abundance","abs",251,17,0,0,0,0,0,0,0.135746606334842,0.0341880341880342,0,0.0622458777804002,0,-0.00600357528788909,1.95653617456142,NA
"A","house","hmp_skin_ear","R19",3,"maaslin3","1.2.0",9.179,"abundance","rel",251,17,0,0,0,0,0,0,0.135746606334842,0.0341880341880342,0,0.0622458777804002,0,-0.154259213941235,2.29470374391332,NA
"A","house","hmp_skin_ear","R19",3,"maaslin3","1.2.0",9.179,"presence","abs",248,20,0,0,0,0,0,0,0.0723684210526316,0.0482456140350877,0,0.0548964077593995,0,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"maaslin3","1.2.0",9.179,"presence","rel",248,20,0,0,0,0,0,0,0.0723684210526316,0.0482456140350877,0,0.0548964077593995,0,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"maaslin3","1.2.0",9.179,"combined","abs",251,29,0,0,0,0,0,0,0.0698974836905871,0.0495495495495495,0,0.0613829044557551,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"maaslin3","1.2.0",9.179,"combined","rel",251,222,0,0,0,0,0,0,0.0310655483069276,0.0344827586206897,0,0.15181318338245,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"aldex2","1.42.0",13.13,"single","abs",251,29,0.882352941176471,0.0689655172413793,17,0.85,0.103448275862069,20,0.0528114321217769,0.153153153153153,0.0810810810810811,0.211857807749552,NA,0.224169928114057,1.23825342105787,NA
"A","house","hmp_skin_ear","R19",3,"aldex2","1.42.0",13.13,"single","rel",251,222,0.294117647058824,0.0540540540540541,17,0.25,0.0675675675675676,20,0.00155327741534638,0.275862068965517,0.172413793103448,0.244748906865492,NA,0.075914289460712,2.16708107673238,NA
"A","house","hmp_skin_ear","R19",3,"corncob","0.4.2",9.96199999999999,"single","abs",251,29,0,0,0,0,0,0,0.282696489593041,0.045045045045045,0,0.067664759754998,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"corncob","0.4.2",9.96199999999999,"single","rel",251,222,0,0,0,0,0,0,0.403852127990059,0,0,0.625083914206621,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"ldm","6.0.1",3.48600000000002,"single","abs",251,29,0,0.241379310344828,7,0.2,0.275862068965517,10,0.50636843740292,0.0495495495495495,0.00900900900900901,0.081036036036036,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"ldm","6.0.1",3.48600000000002,"single","rel",251,222,0,0.0315315315315315,7,0,0.045045045045045,10,0.232991612301957,0,0,0.368655172413793,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"locom","2.0",52.098,"single","abs",105,14,0.5,0.0714285714285714,2,0.666666666666667,0.142857142857143,6,0.235478806907378,0.0769230769230769,0.043956043956044,0.16498186079707,NA,-0.020799736129461,0.786606695838765,NA
"A","house","hmp_skin_ear","R19",3,"locom","2.0",52.098,"single","rel",105,88,0,0.0227272727272727,2,0,0.0681818181818182,6,0.153743315508021,0,0,0.348453165577015,NA,-0.251989033376005,0.573989408422463,NA
"A","house","hmp_skin_ear","R19",3,"locom2","1.0",19.217,"single","abs",251,29,0,0.0344827586206897,1,0,0.0689655172413793,2,0.340167753960857,0.0495495495495495,0.0045045045045045,0.12504551543784,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"locom2","1.0",19.217,"single","rel",251,222,0,0.0045045045045045,1,0,0.00900900900900901,2,0.420938179558869,0,0,0.477888465810975,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"zicoseq","1.9",45.611,"single","abs",251,29,0,0,0,0.5,0.0689655172413793,4,0.520347934141038,0.0585585585585586,0.018018018018018,0.0374774774774775,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"zicoseq","1.9",45.611,"single","rel",251,222,0,0,0,0,0.018018018018018,4,0.12892202547375,0.0344827586206897,0,0.173586206896552,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",3,"fastancom","0.0.4",0.0330000000000155,"single","abs",251,29,0.818181818181818,0.275862068965517,44,0.838709677419355,0.344827586206897,62,0.0854302578440509,0.351351351351351,0.171171171171171,0.395420770903626,NA,-0.109333554508491,0.9305641836891,NA
"A","house","hmp_skin_ear","R19",3,"fastancom","0.0.4",0.0330000000000155,"single","rel",251,222,0.113636363636364,0.175675675675676,44,0.0967741935483871,0.252252252252252,62,0.00465983224603914,0.344827586206897,0.172413793103448,0.373500977760177,NA,-0.257589193161836,1.50787661157271,NA
"A","house","hmp_skin_ear","R19",3,"adapt","1.4.0",0.411000000000001,"single","abs",251,29,0.5,0.0689655172413793,4,0.444444444444444,0.172413793103448,9,0.307548928238583,0.103603603603604,0.036036036036036,0.0869319816789014,NA,-0.870050280330266,2.26897789923924,NA
"A","house","hmp_skin_ear","R19",3,"adapt","1.4.0",0.411000000000001,"single","rel",251,222,0.25,0.0135135135135135,4,0.111111111111111,0.036036036036036,9,0.0683442062752408,0.0344827586206897,0.0344827586206897,0.128977110473165,NA,-1.01830591898361,1.77612118029933,NA
"A","house","hmp_skin_ear","R19",3,"fastemu","2.3.2.0",994.083,"single","abs",251,29,0,0,0,0,0,0,0.374339857098478,0.0225225225225225,0,0.106911447071113,NA,-0.00819340218616719,1.57716850491012,0.836820083682008
"A","house","hmp_skin_ear","R19",3,"fastemu","2.3.2.0",994.083,"single","rel",251,222,0,0,0,0,0,0,0.293569431500466,0,0,0.347859521414449,NA,-0.156449040839513,0.693592526270157,0.99581589958159
"A","house","hmp_skin_ear","R19",4,"wilcoxon_tss","4.5.3",0.141,"single","abs",201,19,0.0909090909090909,0.526315789473684,11,0.0909090909090909,0.526315789473684,11,0.630422209369578,0.0879120879120879,0.00549450549450549,0.101022894301864,NA,-0.0539603341740895,1.59713822716008,NA
"A","house","hmp_skin_ear","R19",4,"wilcoxon_tss","4.5.3",0.141,"single","rel",201,170,0,0.0647058823529412,11,0,0.0647058823529412,11,0.189753320683112,0.032258064516129,0,0.249641727983134,NA,0.00681707880106135,0.363350353538259,NA
"A","house","hmp_skin_ear","R19",4,"lm_logtss","4.5.3",0.048,"single","abs",201,19,0.906593406593407,0.894736842105263,182,0.907608695652174,0.894736842105263,184,0.0578368999421631,0.906593406593407,0.884615384615385,0.88260892179217,NA,-2.47503069390124,2.62875506369945,0.0871794871794872
"A","house","hmp_skin_ear","R19",4,"lm_logtss","4.5.3",0.048,"single","rel",201,170,0.126373626373626,0.935294117647059,182,0.125,0.947058823529412,184,0.117647058823529,0.741935483870968,0.709677419354839,0.723445504564237,NA,-2.41425328092609,2.89849660865198,0.164102564102564
"A","house","hmp_skin_ear","R19",4,"limma_logtss","3.66.0",0.041999999999998,"single","abs",201,19,0.911602209944751,0.842105263157895,181,0.903225806451613,0.947368421052632,186,0.0665124349334875,0.917582417582418,0.884615384615385,0.883152895547518,NA,-2.47503069390124,2.62875506369945,0.0820512820512821
"A","house","hmp_skin_ear","R19",4,"limma_logtss","3.66.0",0.041999999999998,"single","rel",201,170,0.121546961325967,0.935294117647059,181,0.123655913978495,0.958823529411765,186,0.104364326375712,0.741935483870968,0.709677419354839,0.709602102074273,NA,-2.41425328092609,2.89849660865198,0.164102564102564
"A","house","hmp_skin_ear","R19",4,"logistic_presence","4.5.3",0.27,"single","abs",196,19,0.333333333333333,0.526315789473684,15,0.352941176470588,0.578947368421053,17,0.55605114481118,0.175141242937853,0.0338983050847458,0.188842658075783,NA,0.720819532877721,2.04217672827863,NA
"A","house","hmp_skin_ear","R19",4,"logistic_presence","4.5.3",0.27,"single","rel",196,167,0.133333333333333,0.0778443113772455,15,0.117647058823529,0.0898203592814371,17,0.051620896138757,0.241379310344828,0.0689655172413793,0.358381470244937,NA,0.784126475083288,2.30765262284356,NA
"A","house","hmp_skin_ear","R19",4,"pursue","0.2.0",8.601,"abundance","abs",201,13,1,0,1,1,0,1,0,0.0797872340425532,0.0212765957446809,0.0702430839352742,0.166666666666667,-0.124711886859578,2.25705493325237,0.928205128205128
"A","house","hmp_skin_ear","R19",4,"pursue","0.2.0",8.601,"abundance","rel",201,13,1,0,1,1,0,1,0,0.0797872340425532,0.0212765957446809,0.0702430839352742,0.166666666666667,-0.0639344738844268,2.52440587782891,0.887179487179487
"A","house","hmp_skin_ear","R19",4,"pursue","0.2.0",8.601,"presence","abs",196,16,0,0.125,2,0,0.1875,3,0.381944444444444,0.0388888888888889,0.0111111111111111,0.0914925276565973,0,NA,NA,NA
"A","house","hmp_skin_ear","R19",4,"pursue","0.2.0",8.601,"presence","rel",196,16,0,0.125,2,0,0.1875,3,0.381944444444444,0.0388888888888889,0.0111111111111111,0.0914925276565973,0,NA,NA,NA
"A","house","hmp_skin_ear","R19",4,"pursue","0.2.0",8.601,"combined","abs",201,19,0.5,0.0526315789473684,2,0.333333333333333,0.105263157894737,3,0.237131289762869,0.0714285714285714,0.0164835164835165,0.0359406423098353,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",4,"pursue","0.2.0",8.601,"combined","rel",201,170,0,0.0117647058823529,2,0,0.0176470588235294,3,0.187855787476281,0,0,0.203038138027515,NA,NA,NA,NA
"A","house","hmp_skin_ear","R19",4,"linda","1.4",0.163000000000004,"single","abs",201,19,0.703703703703704,0.421052631578947,27,0.724137931034483,0.421052631578947,29,0.147484094852516,0.17032967032967,0.115384615384615,0.145977098491124,NA,0.368057968448086,0.950923797045416,0.805128205128205
"A","house","hmp_skin_ear","R19",4,"linda","1.4",0.163000000000004,"single","rel",201,170,0.37037037037037,0.1,27,0.344827586206897,0.111764705882353,29,0.015180265654649,0.32258064516129,0.32258064516129,0.32150049963236,NA,0.428835381423237,1.69610948485893,0.261538461538462
"A","house","hmp_skin_ear","R19",4,"ancombc2","2.12.0",68.563,"single","abs",201,19,0.714285714285714,0.105263157894737,7,0.714285714285714,0.105263157894737,7,0.118565644881434,0.483516483516484,0.324175824175824,0.470605288737288,NA,-0.138458505761651,0.885053545173737,0.487179487179487
"A","house","hmp_skin_ear","R19",4,"ancombc2","2.12.0",68.563,"single","rel",201,170,0.428571428571429,0.0235294117647059,7,0.428571428571429,0.0235294117647059,7,0.197343453510436,0.387096774193548,0.129032258064516,0.392579127510154,NA,-0.0776810927865005,1.41892755128439,0.369230769230769
"A","house","hmp_skin_ear","R19",4,"maaslin3","1.2.0",6.235,"abundance","abs",201,13,0,0,0,1,0,1,0,0.0638297872340425,0.0265957446808511,0.072433485122664,0.166666666666667,-0.664031745249294,2.35910272284117,NA
"A","house","hmp_skin_ear","R19",4,"maaslin3","1.2.0",6.235,"abundance","rel",201,13,0,0,0,1,0,1,0,0.0638297872340425,0.0265957446808511,0.072433485122664,0.166666666666667,-0.603254332274143,2.59749486351017,NA
"A","house","hmp_skin_ear","R19",4,"maaslin3","1.2.0",6.235,"presence","abs",197,16,0,0,0,0,0,0,0.366022099447514,0.0165745856353591,0,0.0689109030030596,0,NA,NA,NA
