"regime_id","method","arm","fdr_05","tpr_05","fdr_10","tpr_10","pauc10","fpr05","ks_null","shadow","est_bias","est_rmse","ci_cover","runtime_s","n_pos","n_tested","n_rej_05","tp_05","fp_05","fdr_05_se","tpr_05_se","fdr_10_se","tpr_10_se","pauc10_se","fpr05_se","ks_null_se","shadow_se","est_bias_se","est_rmse_se","ci_cover_se","runtime_s_se","n_pos_se","n_tested_se","n_rej_05_se","tp_05_se","fp_05_se","n_cells"
"cluster","wilcoxon_tss","single",0.064,NA,0.108,NA,NA,0.0475715107864247,0.0872156272342721,NA,NA,NA,NA,0.526012,0,786.368,0.24,NA,0.24,0.00632160120232004,NA,0.00801666043705495,NA,NA,0.000775005910841762,0.00145206251964504,NA,NA,NA,NA,0.01580124736161,0,24.4664397525831,0.062558311690569,NA,0.062558311690569,1500
"cluster","zicoseq","single",0.06,NA,0.136,NA,NA,0.0550455811658714,0.0850751871554974,NA,NA,NA,NA,239.48152,0,786.368,0.732,NA,0.732,0.00613392887054667,NA,0.00885371440917461,NA,NA,0.000975712565936931,0.001379488304452,NA,NA,NA,NA,8.02660630487244,0,24.4664397525831,0.214037361212156,NA,0.214037361212156,1500
"depth_quintile","adapt","single",0.04,NA,0.084,NA,NA,0.0463582737537605,0.0748572789650904,NA,NA,NA,NA,0.825978000000005,0,789.262,0.126,NA,0.126,0.00506133164809763,NA,0.00716451115895317,NA,NA,0.000677513987513256,0.00123346758757713,NA,NA,NA,NA,0.021164593665539,0,24.4301821408879,0.0415359220661015,NA,0.0415359220661015,1500
"depth_quintile","aldex2","single",0,NA,0.004,NA,NA,0.00564235975481611,0.278529634887846,NA,NA,NA,NA,47.511494,0,789.262,0,NA,0,0,NA,0.00163026741606971,NA,NA,0.000222219701423415,0.00169277022033699,NA,NA,NA,NA,1.56759036240856,0,24.4301821408879,0,NA,0,1500
"depth_quintile","ancombc2","single",0.004,NA,0.004,NA,NA,0.411451256769079,0.408101190921532,NA,NA,NA,NA,124.015938,0,789.262,0.004,NA,0.004,0.00163026741606971,NA,0.00163026741606971,NA,NA,0.00248952085903643,0.00179950805203317,NA,NA,NA,NA,3.614582237426,0,24.4301821408879,0.00163026741606971,NA,0.00163026741606971,1500
"depth_quintile","corncob","single",0.914,NA,0.958,NA,NA,0.140512396483094,0.132671628930283,NA,NA,NA,NA,48.284102,0,780.932,17.468,NA,17.468,0.00724138281569128,NA,0.00518091638577555,NA,NA,0.00130874813023191,0.00157901365519858,NA,NA,NA,NA,1.41768013191694,0,24.4503638646287,0.541559638354444,NA,0.541559638354444,1500
"depth_quintile","fastancom","single",0.004,NA,0.016,NA,NA,0.027811455783412,0.119599623259662,NA,NA,NA,NA,0.167490000000002,0,789.262,0.088,NA,0.088,0.00163026741606971,NA,0.00324083353496199,NA,NA,0.000829538958425872,0.00197497571794235,NA,NA,NA,NA,0.00897616998976292,0,24.4301821408879,0.0485153566054196,NA,0.0485153566054196,1500
"depth_quintile","ldm","single",0.04,NA,0.084,NA,NA,0.0481948046748314,0.0737493718040328,NA,NA,NA,NA,16.741184,0,789.262,0.054,NA,0.054,0.00506133164809763,NA,0.00716451115895317,NA,NA,0.000694839846979882,0.00121232035940543,NA,NA,NA,NA,0.46600586917638,0,24.4301821408879,0.00744488308769585,NA,0.00744488308769585,1500
"depth_quintile","limma_logtss","single",0.036,NA,0.066,NA,NA,0.0484339304787005,0.118254618808205,NA,NA,NA,NA,0.04555,0,789.262,1.016,NA,1.016,0.00481159373695726,NA,0.00641275413612645,NA,NA,0.00142989991294756,0.00197396884395464,NA,NA,NA,NA,0.00038407552556699,0,24.4301821408879,0.541339568433931,NA,0.541339568433931,1500
"depth_quintile","linda","single",0.056,NA,0.104,NA,NA,0.0517468322062194,0.0744734616668146,NA,NA,NA,NA,0.874152,0,789.262,0.174,NA,0.174,0.00593853327444028,NA,0.0078844219449666,NA,NA,0.00082423388510864,0.00125546277774135,NA,NA,NA,NA,0.0379349979567327,0,24.4301821408879,0.0409666715609879,NA,0.0409666715609879,1500
"depth_quintile","lm_logtss","single",0.044,NA,0.084,NA,NA,0.0486559141680174,0.117629380852318,NA,NA,NA,NA,0.039966,0,789.262,1.034,NA,1.034,0.00529729876913693,NA,0.00716451115895317,NA,NA,0.00142418437465597,0.00197535524142595,NA,NA,NA,NA,0.000221163223542323,0,24.4301821408879,0.547060093436319,NA,0.547060093436319,1500
"depth_quintile","locom","single",0.108,NA,0.136,NA,NA,0.0502382815833206,0.0763040287703491,NA,NA,NA,NA,814.89292,0,455.74,0.504,NA,0.504,0.00801666043705495,NA,0.00885371440917461,NA,NA,0.000738852235500563,0.00119934960220884,NA,NA,NA,NA,27.7778849673208,0,11.7023034856924,0.120201032408745,NA,0.120201032408745,1500
"depth_quintile","locom2","single",0.104,NA,0.146,NA,NA,0.0430480149193809,0.0760337642367241,NA,NA,NA,NA,112.491188,0,720.362,0.148,NA,0.148,0.0078844219449666,NA,0.00912020387633032,NA,NA,0.000640335661335863,0.00115699534464854,NA,NA,NA,NA,3.48802316427927,0,25.1903342825149,0.0137182163432335,NA,0.0137182163432335,1500
"depth_quintile","logistic_presence","single",0.048,NA,0.102,NA,NA,0.053707363848395,0.0872522834432273,NA,NA,NA,NA,1.023904,0,787.144,0.324,NA,0.324,0.00552126098657918,NA,0.00781695186699995,NA,NA,0.00082289855672167,0.00137426820725411,NA,NA,NA,NA,0.0311403855938333,0,24.4368946347306,0.146898157621105,NA,0.146898157621105,1500
"depth_quintile","maaslin3","abundance",0.58,NA,0.71,NA,NA,0.0478250124020191,0.0584531968486143,NA,NA,NA,NA,21.89441,0,762.95,4.11,NA,4.11,0.0127478758580634,NA,0.0117199931239691,NA,NA,0.00045100393754145,0.000939176601589272,NA,NA,NA,NA,0.617292056974386,0,24.5874116342879,0.160689599637379,NA,0.160689599637379,1500
"depth_quintile","maaslin3","combined",0.646,NA,0.764,NA,NA,0.0497175268964105,0.0904842222961152,NA,NA,NA,NA,21.89441,0,789.262,7.646,NA,7.646,0.0123514252269428,NA,0.0109673540672682,NA,NA,0.00058235477449041,0.00106603634914427,NA,NA,NA,NA,0.617292056974386,0,24.4301821408879,0.304150392033255,NA,0.304150392033255,1500
"depth_quintile","maaslin3","presence",0.484,NA,0.614,NA,NA,0.038672522532323,0.0730786653406724,NA,NA,NA,NA,21.89441,0,788.402,2.766,NA,2.766,0.0129076361654999,NA,0.0125741032303712,NA,NA,0.000621460333398309,0.00115154109409583,NA,NA,NA,NA,0.617292056974386,0,24.4363073248486,0.155201657109645,NA,0.155201657109645,1500
"depth_quintile","pursue","abundance",0.088,NA,0.146,NA,NA,0.0493730448534336,0.0627318951806994,NA,NA,NA,NA,42.031038,0,730.436,0.114,NA,0.114,0.0073170822824916,NA,0.00912020387633032,NA,NA,0.000559055633131988,0.0010259587203003,NA,NA,NA,NA,1.36903487468037,0,25.0096038378343,0.0103637640396743,NA,0.0103637640396743,1500
"depth_quintile","pursue","combined",0.048,NA,0.09,NA,NA,0.0316930312582834,0.187226031566683,NA,NA,NA,NA,42.031038,0,789.262,0.056,NA,0.056,0.00552126098657918,NA,0.00739164557340618,NA,NA,0.000471712938395458,0.00174663218622385,NA,NA,NA,NA,1.36903487468037,0,24.4301821408879,0.00677790232839892,NA,0.00677790232839892,1500
"depth_quintile","pursue","presence",0.018,NA,0.044,NA,NA,0.0184141734662005,0.358948347068185,NA,NA,NA,NA,42.031038,0,787.144,0.018,NA,0.018,0.00343392796092568,NA,0.00529729876913693,NA,NA,0.000451333138044852,0.00337093757017937,NA,NA,NA,NA,1.36903487468037,0,24.4368946347306,0.00343392796092568,NA,0.00343392796092568,1500
"depth_quintile","pursue03_erdc","single",0.058,NA,0.1,NA,NA,0.044439396935782,0.0760887738381845,NA,NA,NA,NA,0.293562,0,788.912,0.09,NA,0.09,0.00603724265421812,NA,0.00774854997302439,NA,NA,0.000629232777655769,0.00135024254897848,NA,NA,NA,NA,0.00473718841438487,0,24.4323563100364,0.0149247612711002,NA,0.0149247612711002,1500
